"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","EBGlucose_1.0","SAT09referencesolverglucose_1.0","SAT09referencesolverprecosat_236","minisathackMiniSAT_2.2.0.agile.26","minisathackcir_minisat_2011.05.13_simp_","minisathackcontrasat_2011.03.02","minisathackminisat_psm_2011.04.01","rcl_2011.04.01","EBGlucose_1.0_success","SAT09referencesolverglucose_1.0_success","SAT09referencesolverprecosat_236_success","minisathackMiniSAT_2.2.0.agile.26_success","minisathackcir_minisat_2011.05.13_simp__success","minisathackcontrasat_2011.03.02_success","minisathackminisat_psm_2011.04.01_success","rcl_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf",106701,374254,14569,183363,6.3238,1.0411,0.0795,0.3194,0.9776,1.9181,3e-04,0.9274,1e-04,0.003,1.8763,0.4366,0.6095,3e-04,2.9743,0,0.0101,4.09,0.236,0.2327,0,0.9216,3.8257,2e-04,4.0779,0,0.0097,3.3338,0.672,3e-04,1.7774,0,0.0076,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.89,0.04,0.65,60.27,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf",361125,1254773,43082,600262,7.3823,1.0904,0.0718,0.3373,0.9215,1.9957,1e-04,1.0023,0,0.0013,1.9839,0.401,0.5813,1e-04,4.1274,0,0.0079,4.1473,0.249,0.249,0,0.9487,3.7986,1e-04,5.6882,0,0.0077,3.1744,0.6514,1e-04,2.3254,0,0.0052,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,4933.57,5000,3361.15,5000,5000,5000,1057.43,5000,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",13.28,0.11,5.43,60.3,"newJointClass"
"./SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf",136756,905980,11109,651449,11.3104,0.3907,0.0171,0.1581,1.9768,1.1718,5e-04,3.2317,2e-04,0.0375,1.2367,0.7799,0.8155,5e-04,2.2682,0,0.0062,5.7083,0.3921,0.3374,0,0.985,4.2176,3e-04,2.9525,0,0.0061,4.5246,0.8591,3e-04,1.9615,0,0.0042,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,12.7731,13.5359,48.8886,13.151,19.42,22.3766,12.0622,14.0689,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",11.77,0.13,1.45,61.63,"glucose_2"
"./SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf",509512,1529045,134938,885495,2.7759,0.7268,0.1524,0.3745,0.552,1.4746,0,0.3088,0,1e-04,1.4231,0.1646,0.5858,0,10.3165,0,0.0144,2.976,0.1626,0.1209,0,0.9989,3.001,0,13.7478,0,0.0109,1.7932,0.4893,0,8.9522,0,0.0117,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,336.92,1147.48,5000,1334.03,1595.55,1218.21,874.971,1416.27,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",14.58,0.16,49.21,61.81,"newJointClass"
"./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf",520770,13380350,483133,13294664,0.0779,0.0064,0.0363,0.5832,0.6954,1.2841,0,3.795,0,0.0138,0.9332,0.6352,0.9589,0,13.3742,0,0.0165,4.3568,0.4835,0.2697,0,1,4.1235,0,9.189,0,0.0083,4.2321,0.9569,1e-04,1.3038,0,0.0089,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,14.8067,15.9956,324.691,65.47,70.4363,74.1007,11.1853,23.6754,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",147.67,2.57,655.91,276.19,"glucose_2"
"./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf",521192,13378781,483476,13292925,0.078,0.0065,0.0364,0.5833,0.6954,1.2843,0,3.7954,0,0.0138,0.9333,0.6355,0.9588,0,13.3817,0,0.0165,4.3557,0.4832,0.2698,0,1,4.1237,0,9.1961,0,0.0083,4.2319,0.9568,1e-04,1.3045,0,0.0089,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,58.5951,7.30489,197.246,59.8699,96.4963,56.5414,14.5208,25.7431,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",146.57,3.48,640.71,271.54,"glucose_2"
"./SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf",306095,6069108,263670,5951176,0.1609,0.0198,0.0443,0.7702,0.5254,0.9628,0,2.2587,0,6e-04,0.5311,0.9225,0.9442,0,7.9283,0,0.0096,4.4485,0.3497,0.2482,0,0.9969,4.2244,0,7.536,0,0.0057,4.1841,0.9381,0,4.8419,0,0.0105,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,4539.33,2279.48,4162.9,5000,2348.3,5000,5000,5000,"TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE",51.88,0.92,189.81,167.86,"minisathackLR_GL_SHR_2011.03.02"
"./SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf",486992,2456708,91522,944203,4.321,1.6019,0.0969,0.5095,0.6164,1.2508,0,0.45,0,2e-04,0.9998,0.0831,0.8256,0,2.8549,0,0.0013,2.1708,0.3848,0.1402,0,1,2.1455,0,2.7664,0,0.001,2.1097,0.4301,0,3.4391,0,0.0025,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,121.995,265.055,360.656,44.7592,83.3543,88.5795,97.6092,168.555,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",29.7,0.15,22.85,60.26,"newJointClass"
"./SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf",218792,1020908,28762,302084,6.607,2.3796,0.0952,0.4848,0.6399,1.427,1e-04,0.4944,1e-04,7e-04,1.2556,0.1224,0.7578,1e-04,2.063,0,0.0019,2.7203,0.3748,0.1749,0,1,2.666,0,1.7961,0,0.0014,2.6194,0.4776,1e-04,2.4732,0,0.0037,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,71.5331,79.093,109.579,33.9348,43.2694,39.728,43.8643,36.1165,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",7.86,0.05,2.32,60.04,"minisathackEBMiniSAT_2011.03.02"
"./SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf",33090,165828,7889,68970,3.1944,1.4043,0.1144,0.4967,0.6614,1.4042,4e-04,0.3797,3e-04,0.0013,1.3009,0.1844,0.7576,4e-04,1.4706,0,0.0041,3.0494,0.3637,0.1635,0,1,3.1443,2e-04,1.2114,0,0.004,2.7981,0.5413,4e-04,1.9181,0,0.0118,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,307.347,195.188,137.864,79.243,127.239,106.913,128.813,124.806,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.7,0.01,0.18,60.01,"glucose_2"
"./SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf",8750,25865,4390,19663,0.9932,0.3154,0.2233,0.3615,0.9075,1.3549,7e-04,0.3531,5e-04,0.0062,1.1261,0.3405,0.6835,7e-04,0.1767,4e-04,0.0034,1.7734,0.0623,0.0713,0,0.8,1.7047,3e-04,0.2813,1e-04,0.0019,1.4332,0.4905,5e-04,0.33,3e-04,0.0031,8e-04,0.3577,3e-04,0.0076,2.6936,0.1533,0.299,0.0349,0.6286,2.5149,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.13,0.01,0.05,0.27,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf",8527,25484,4641,19097,0.8373,0.3345,0.243,0.3653,0.8011,1.1679,6e-04,0.3086,4e-04,0.0078,0.9636,0.316,0.8666,6e-04,0.9161,5e-04,0.0072,1.5153,0.0877,0.0676,0,0.6,1.47,3e-04,1.0609,1e-04,0.0034,1.3071,0.4947,4e-04,0.9752,3e-04,0.0054,0.0014,1.0369,4e-04,0.0106,2.7537,0.1488,0.5649,0.0101,0.6667,2.5812,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.1,0,0.06,0.85,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf",75103,225116,27388,139451,1.7422,0.6143,0.1964,0.3756,0.9538,1.4266,1e-04,0.5296,1e-04,0.0024,1.2541,0.3255,0.6713,1e-04,1.714,1e-04,0.0041,1.7269,0.0767,0.0528,0,0.8438,1.6859,0,1.8193,0,0.0018,1.4763,0.5425,2e-04,1.3908,0,0.0032,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.42,0.01,2.06,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf",98048,293759,36796,170644,1.6646,0.7215,0.2156,0.4177,0.8913,1.3614,1e-04,0.7675,1e-04,0.0035,1.0784,0.4499,0.7375,1e-04,0.3379,0,8e-04,1.5342,0.0938,0.0966,0,0.9416,1.5733,0,0.7305,0,8e-04,1.619,0.5946,2e-04,1.3051,0,8e-04,1e-04,0.8949,0,0.0045,2.5992,0.1624,0.3024,0.0035,0.619,2.3523,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.72,0.02,3.77,2.77,"QuteRSat_2011.05.12_fixed_"
"./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf",200308,598619,72981,341039,1.7447,0.7553,0.214,0.4387,0.7789,1.3966,0,1.0202,0,0.0018,1.221,0.2671,0.826,0,2.378,0,0.0021,2.1095,0.1641,0.1814,0,0.8483,2.2843,0,1.6769,0,9e-04,1.7529,0.5216,0,3.0828,0,0.0022,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,2169.13,5000,5000,5000,5000,5000,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",5.66,0.06,14.8,60.06,"Lingeling_587f_fixed_"
"./SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf",13240,39143,4743,22050,1.7915,0.7752,0.2151,0.4464,0.7644,1.4512,7e-04,0.6025,4e-04,0.0074,1.2936,0.2537,0.8059,7e-04,1.1504,3e-04,0.0081,2.3734,0.1658,0.1758,0,0.7333,2.5111,3e-04,0.9001,0,0.0034,2.0225,0.5052,6e-04,1.474,2e-04,0.0085,0.0024,1.5201,2e-04,0.0784,4.1765,0.1538,0.7818,0.0021,0.6,3.1983,133.385,486.392,87.6327,1834.8,336.31,2910.59,1509.56,4281.09,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.2,0.01,0.06,7.16,"glueminisat_2.2.5"
"./SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf",51064,152039,18463,86170,1.7657,0.7644,0.2143,0.4424,0.7707,1.4165,2e-04,0.7758,1e-04,0.0036,1.2467,0.2608,0.8199,2e-04,1.6733,1e-04,0.0041,2.2062,0.1649,0.1798,0,0.7333,2.3703,1e-04,1.2179,0,0.0017,1.8689,0.5142,2e-04,2.1468,1e-04,0.0044,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,4039.51,5000,1664.58,5000,5000,5000,5000,5000,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.98,0.01,0.96,60.01,"QuteRSat_2011.05.12_fixed_"
"./SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf",200440,599015,72795,340394,1.7535,0.7598,0.2139,0.44,0.7742,1.3947,0,1.0203,0,0.0018,1.2161,0.2645,0.8274,0,2.3906,0,0.0021,2.0957,0.1641,0.1816,0,0.8483,2.2615,0,1.6885,0,9e-04,1.7607,0.5192,0,3.0913,0,0.0022,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",5.54,0.06,14.69,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf",92464,276623,24904,136416,2.7128,1.0278,0.1826,0.4802,0.7369,1.6108,1e-04,0.7664,1e-04,0.0026,1.4909,0.2964,0.7464,1e-04,1.8004,1e-04,0.0026,2.4201,0.149,0.1834,0,0.8824,2.3172,0,1.3596,0,0.0011,2.0606,0.4981,1e-04,1.9878,0,0.0029,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.11,0.02,1.71,60.01,"RestartSAT_B95"
"./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf",4271,12620,1448,6879,1.9496,0.8346,0.2105,0.5022,0.7275,1.5923,0.0023,0.4951,0.0014,0.0138,1.4418,0.2983,0.7638,0.0023,0.7743,0.001,0.0134,2.7661,0.1738,0.1826,0,0.7391,2.8812,0.001,0.684,3e-04,0.007,2.3435,0.5498,0.0021,0.9761,7e-04,0.0151,0.005,0.788,7e-04,0.0587,4.1683,0.156,0.7055,0.0078,0.6212,3.3714,0.377942,0.422935,0.330948,0.162975,0.219966,0.174973,0.25396,0.341947,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.06,0,0.01,0.5,"minisathackreferenceminisat_2.2.0"
"./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf",249327,746444,76979,397738,2.2389,0.8767,0.1935,0.4959,0.7192,1.477,0,0.8792,0,0.0033,1.3851,0.2829,0.7788,0,2.5054,0,0.0018,2.2866,0.1619,0.1872,0,0.9769,2.2935,0,1.8964,0,9e-04,1.9755,0.5362,0,2.8746,0,0.0019,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,2254.91,5000,5000,5000,5000,5000,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",8.5,0.06,16.14,60.26,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf",153834,459965,13881,179278,10.0823,1.5657,0.0774,0.6506,0.5022,2.0001,3e-04,1.1665,1e-04,0.0185,1.819,0.3719,0.4899,3e-04,1.9974,0,0.0039,2.743,0.147,0.2553,0,0.9695,1.9719,1e-04,2.0361,0,0.0014,2.2962,0.4298,3e-04,1.4871,0,0.0029,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,2240.44,1966.85,5000,5000,5000,5000,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",9.49,0.03,0.63,60.02,"minisathackLR_GL_SHR_2011.03.02"
"./SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf",4656,13871,2564,10390,0.8159,0.335,0.2468,0.3649,0.848,1.2126,0.0011,0.2941,8e-04,0.0078,0.9998,0.3399,0.8689,0.0011,0.5042,8e-04,0.0099,1.8641,0.0927,0.0733,0,0.6364,1.8815,5e-04,0.7591,1e-04,0.0038,1.6827,0.5256,8e-04,0.5848,5e-04,0.0079,0.0016,0.7617,6e-04,0.0112,3.0766,0.1642,0.4453,0.0174,0.6154,3.0114,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0.01,0.01,0.17,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf",47129,141002,24245,105063,0.9439,0.3421,0.2308,0.3469,0.8403,1.184,1e-04,0.2741,1e-04,0.0027,0.9898,0.3288,0.8594,1e-04,1.6346,1e-04,0.0048,1.4163,0.138,0.0648,0,0.8873,1.6324,1e-04,1.9203,0,0.0029,1.4618,0.5018,1e-04,2.0415,0,0.004,6e-04,1.3888,1e-04,0.0078,3.1069,0.1309,0.7047,0.0036,0.4722,2.5781,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.66,0.01,1.64,31.31,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf",135543,404326,14948,103664,8.0676,2.9004,0.1442,0.3964,0.5895,1.5502,3e-04,0.5451,1e-04,0.0043,1.1991,0.0741,0.543,3e-04,1.273,1e-04,0.0021,2.6988,0.0609,0.1052,0,0.9403,1.6474,1e-04,1.0078,0,8e-04,1.9082,0.3972,2e-04,1.2703,0,0.0013,0.0011,0.449,0,0.0022,4.2611,0.1235,0.7057,0.0185,0.619,2.3863,70.0054,97.4652,40.1089,91.5691,124.433,79.051,77.6842,128.001,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",2.69,0.02,0.62,53.19,"glueminisat_2.2.5"
"./SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf",72215,360552,27139.5,201278.5,0.9781,0.4476,0.1524,0.4365,0.7335,1.26715,1e-04,0.62785,1e-04,0.0024,1.04625,0.3106,0.7978,1e-04,1.3515,0,0.0033,2.57745,0.1886,0.16165,0,0.9016,2.27795,1e-04,1.4475,0,0.0014,2.2878,0.6013,2e-04,1.0421,0,0.0025,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,39.726,36.3425,5000,54.9206,58.5071,61.9536,31.4872,44.1363,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,0,"glucose_2"
"./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf",31229,93855,13016,53990,1.3993,0.7384,0.2411,0.1869,1.5626,1.1272,2e-04,1.0757,2e-04,0.0025,0.9784,0.666,0.9395,2e-04,0.7968,1e-04,0.002,2.4641,0.1828,0.1526,0,0.7838,2.3663,2e-04,0.9412,1e-04,0.0016,1.8785,0.8972,4e-04,0.7548,1e-04,0.0023,5e-04,0.9104,1e-04,0.0039,3.7892,0.1723,0.4655,0.0186,0.5278,3.2219,21.2008,31.7692,34.8147,14.0069,4.00839,8.78166,13.7469,17.5593,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.83,0,0.48,2.58,"newJointClass"
"./SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf",31248,93904,13336,55442,1.3431,0.6937,0.2405,0.188,1.5565,1.1292,2e-04,1.0765,1e-04,0.0025,0.9808,0.6633,0.9396,2e-04,0.8045,1e-04,0.0021,2.4667,0.1827,0.1522,0,0.7778,2.3661,2e-04,0.9456,1e-04,0.0016,1.8747,0.8961,4e-04,0.7561,1e-04,0.0022,5e-04,0.9091,1e-04,0.0038,3.8011,0.1715,0.4685,0.0186,0.5333,3.2245,117.169,31.4052,31.9361,6.96994,12.884,22.9885,42.2856,44.7642,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.83,0.01,0.49,2.7,"minisathackreferenceminisat_2.2.0"
"./SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf",31435,94548,13682,56829,1.2975,0.6637,0.2408,0.1899,1.5489,1.132,2e-04,1.0819,1e-04,0.0024,0.9809,0.6614,0.9401,2e-04,0.7993,1e-04,0.0019,2.4609,0.182,0.1523,0,0.7778,2.3542,1e-04,0.9398,1e-04,0.0016,1.876,0.894,4e-04,0.7591,1e-04,0.0022,4e-04,0.9112,1e-04,0.0037,3.7804,0.1724,0.4661,0.0184,0.5278,3.2269,103.525,196.885,815.873,314.103,545.694,85.1681,483.164,286.268,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.83,0.01,0.53,2.74,"MPhaseSAT64_2011.05.14_fixed_"
"./SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf",31613,95104,13839,57479,1.2843,0.6546,0.2408,0.1914,1.5427,1.1386,2e-04,1.0745,1e-04,0.0024,0.9862,0.6596,0.9391,2e-04,0.7978,1e-04,0.0019,2.4649,0.1821,0.1525,0,0.7778,2.3597,1e-04,0.9339,1e-04,0.0015,1.8764,0.8917,4e-04,0.7594,1e-04,0.0021,4e-04,0.9114,1e-04,0.0034,3.7791,0.1729,0.4636,0.0193,0.5278,3.227,5000,5000,151.026,5000,38.0462,670.114,1048.6,5000,"FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",0.84,0.01,0.53,2.77,"newJointClass"
"./SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf",31616,95110,13864,57628,1.2804,0.6504,0.2406,0.1919,1.5399,1.1426,2e-04,1.0851,1e-04,0.0024,0.9909,0.6586,0.9386,2e-04,0.7969,1e-04,0.0018,2.4796,0.1842,0.1543,0,0.7778,2.3826,1e-04,0.9334,1e-04,0.0015,1.8787,0.8909,4e-04,0.7595,1e-04,0.0021,4e-04,0.9137,1e-04,0.0036,3.7874,0.1729,0.4636,0.0184,0.5278,3.2303,5000,5000,5000,5000,5000,2728.66,5000,198.842,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",0.83,0.01,0.53,2.85,"MPhaseSAT64_2011.05.14_fixed_"
"./SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf",31951,96161,14275,59330,1.2382,0.6208,0.2406,0.1934,1.5323,1.1398,2e-04,1.0717,1e-04,0.0023,0.985,0.6557,0.9402,2e-04,0.7984,1e-04,0.0019,2.4496,0.1807,0.1512,0,0.7778,2.3427,1e-04,0.933,1e-04,0.0015,1.8776,0.8898,4e-04,0.7593,1e-04,0.0021,4e-04,0.9075,1e-04,0.0035,3.7686,0.1726,0.4651,0.0193,0.5278,3.2321,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.84,0.01,0.56,2.85,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf",69561,226787,28527,163375,1.4384,0.3881,0.1746,0.4092,0.454,1.0576,1e-04,0.1785,1e-04,5e-04,0.881,0.0615,0.5559,1e-04,0.5846,0,3e-04,2.3496,0.025,0.0428,0,0.6667,1.0543,1e-04,0.5336,0,2e-04,2.0375,0.5127,0,0.4551,0,2e-04,2e-04,0.4575,0,9e-04,3.7492,0.3004,0.1748,0.0863,0.6381,2.9459,5000,5000,2059.14,1376.76,1750.95,2189.35,1536.8,2114.5,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.95,0.03,2.26,10.47,"newJointClass"
"./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf",69553,226752,28500,163329,1.4405,0.3883,0.1745,0.4092,0.4535,1.057,1e-04,0.1787,1e-04,5e-04,0.8806,0.0613,0.5555,1e-04,0.5841,0,3e-04,2.3497,0.025,0.0429,0,0.6667,1.0549,1e-04,0.5334,0,2e-04,2.0382,0.5125,0,0.4551,0,2e-04,2e-04,0.4568,0,9e-04,3.7487,0.3003,0.1747,0.0872,0.6381,2.9451,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.94,0.03,2.23,10.5,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf",155107,675624,85468,439653,0.8148,0.5367,0.1944,0.3912,1.0234,1.435,0,0.4893,0,1e-04,1.0473,0.6431,0.8544,0,0.7737,0,2e-04,2.7001,0.1909,0.1615,0,0.75,2.7473,0,0.8663,0,1e-04,2.3979,0.7535,0,0.7729,0,2e-04,1e-04,0.7386,0,4e-04,3.7117,0.1499,0.5235,0.0138,0.4889,3.1536,31.6162,35.9225,58.5941,32.651,47.0678,43.4894,64.4702,41.2637,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",3.18,0.07,19.8,13.68,"newJointClass"
"./SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf",218990,943377,136456,671306,0.6048,0.4053,0.2033,0.3535,1.0739,1.405,0,0.4533,0,1e-04,1.0511,0.6162,0.8738,0,0.7751,0,1e-04,2.4479,0.1553,0.1592,0,0.7333,2.4933,0,0.821,0,1e-04,2.2372,0.7471,0,0.8177,0,1e-04,0,0.7248,0,3e-04,3.6333,0.1505,0.5221,0.0134,0.5,3.0353,82.8724,57.1103,64.9741,79.6969,116.061,78.794,75.0166,120.252,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.23,0.12,50.28,18.92,"glucose_2"
"./SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf",199304,1005834,101783,656617,0.9581,0.5318,0.155,0.4131,0.9243,1.4285,0,0.4568,0,1e-04,1.0802,0.5625,0.8596,0,0.7099,0,1e-04,2.9663,0.2325,0.1493,0,0.7895,2.8898,0,0.8463,0,1e-04,2.6311,0.7119,0,0.6264,0,1e-04,0,0.5903,0,3e-04,3.7581,0.1156,0.689,0.0135,0.5,2.8742,257.519,471.245,240.704,403.722,439.287,311.448,309.123,413.926,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.92,0.12,28.1,29.52,"Lingeling_587f_fixed_"
