"id","MeanAttributeEntropy","NoiseToSignalRatio","NumberOfNumericFeatures","NumberOfBinaryFeatures","DecisionStumpKappa","Quartile3SkewnessOfNumericAtts","NumberOfMissingValues","J48.001.ErrRate","HoeffdingAdwin.changes","PercentageOfNumericFeatures","MeanSkewnessOfNumericAtts","MinStdDevOfNumericAtts","NaiveBayesErrRate","MinMutualInformation","MajorityClassPercentage","NumberOfSymbolicFeatures","J48.00001.ErrRate","MaxNominalAttDistinctValues","PercentageOfMissingValues","MinKurtosisOfNumericAtts","MaxKurtosisOfNumericAtts","EquivalentNumberOfAtts","DecisionStumpErrRate","RandomTreeDepth3ErrRate","MaxStdDevOfNumericAtts","NaiveBayesAdwin.changes","Quartile3AttributeEntropy","MeanKurtosisOfNumericAtts","MinorityClassPerentage","J48.00001.Kappa","REPTreeDepth2ErrRate","Quartile2KurtosisOfNumericAtts","REPTreeDepth3AUC","RandomTreeDepth2ErrRate","Quartile1AttributeEntropy","MeanMeansOfNumericAtts","MeanStdDevOfNumericAtts","REPTreeDepth1Kappa","Dimensionality","REPTreeDepth2AUC","MinAttributeEntropy","NaiveBayesDdm.changes","MinNominalAttDistinctValues","MinorityClassSize","Quartile2AttributeEntropy","Quartile1SkewnessOfNumericAtts","Quartile3StdDevOfNumericAtts","Quartile1MutualInformation","Quartile2SkewnessOfNumericAtts","MajorityClassSize","REPTreeDepth3ErrRate","MaxAttributeEntropy","RandomTreeDepth2Kappa","HoeffdingDDM.changes","Quartile3KurtosisOfNumericAtts","NaiveBayesKappa","HoeffdingDDM.warnings","Quartile2StdDevOfNumericAtts","MeanNominalAttDistinctValues","REPTreeDepth1ErrRate","MaxMeansOfNumericAtts","NumberOfInstances","RandomTreeDepth1Kappa","J48.001.AUC","MaxSkewnessOfNumericAtts","J48.0001.AUC","RandomTreeDepth3AUC","MeanMutualInformation","RandomTreeDepth1ErrRate","RandomTreeDepth2AUC","MinMeansOfNumericAtts","PercentageOfBinaryFeatures","NumberOfFeatures","NaiveBayesAUC","DefaultAccuracy","NaiveBayesDdm.warnings","Quartile3MeansOfNumericAtts","REPTreeDepth1AUC","MaxMutualInformation","RandomTreeDepth1AUC","J48.0001.Kappa","Quartile1MeansOfNumericAtts","RandomTreeDepth3Kappa","Quartile1StdDevOfNumericAtts","REPTreeDepth2Kappa","Quartile2MeansOfNumericAtts","J48.00001.AUC","Quartile2MutualInformation","J48.001.Kappa","PercentageOfInstancesWithMissingValues","NumberOfClasses","StdvNominalAttDistinctValues","ClassEntropy","Quartile1KurtosisOfNumericAtts","Quartile3MutualInformation","MinSkewnessOfNumericAtts","PercentageOfSymbolicFeatures","J48.0001.ErrRate","NumberOfInstancesWithMissingValues","REPTreeDepth3Kappa","DecisionStumpAUC","X2361_weka.OneR","X2362_weka.J48","X2364_weka.IBk","X2367_weka.REPTree","X2368_weka.RandomTree","X2370_weka.LMT","X2371_weka.HoeffdingTree","X2373_weka.JRip","X2381_weka.NaiveBayes","X2647_weka.Logistic","X2869_weka.SMO_PolyKernel","X2882_weka.SMO_RBFKernel","X2889_weka.IBk","X2891_weka.HyperPipes","X2893_weka.OLM","X2894_weka.FURIA","X2897_weka.ConjunctiveRule","X2898_weka.SimpleCart","X2900_weka.LADTree","X2903_weka.AdaBoostM1_DecisionStump","X2906_weka.Bagging_REPTree","X6250_weka.DecisionTable","X6352_weka.BayesNet","X6355_weka.AdaBoostM1_NaiveBayes","X6378_weka.LogitBoost_DecisionStump","X8990_weka.MultilayerPerceptron","X8994_weka.MultilayerPerceptron","X8995_weka.MultilayerPerceptron","X2361_weka.OneR_success","X2362_weka.J48_success","X2364_weka.IBk_success","X2367_weka.REPTree_success","X2368_weka.RandomTree_success","X2370_weka.LMT_success","X2371_weka.HoeffdingTree_success","X2373_weka.JRip_success","X2381_weka.NaiveBayes_success","X2647_weka.Logistic_success","X2869_weka.SMO_PolyKernel_success","X2882_weka.SMO_RBFKernel_success","X2889_weka.IBk_success","X2891_weka.HyperPipes_success","X2893_weka.OLM_success","X2894_weka.FURIA_success","X2897_weka.ConjunctiveRule_success","X2898_weka.SimpleCart_success","X2900_weka.LADTree_success","X2903_weka.AdaBoostM1_DecisionStump_success","X2906_weka.Bagging_REPTree_success","X6250_weka.DecisionTable_success","X6352_weka.BayesNet_success","X6355_weka.AdaBoostM1_NaiveBayes_success","X6378_weka.LogitBoost_DecisionStump_success","X8990_weka.MultilayerPerceptron_success","X8994_weka.MultilayerPerceptron_success","X8995_weka.MultilayerPerceptron_success","Class"
"125873",1.780989,23.832203,6,2,0,6.400759,6465,0.145101,2,40,3.063735,2.570973,0.167131,0.008187,76.071823,9,0.145612,41,0.882437,-0.18443,152.674155,11.068508,0.239282,0.167745,105604.025423,0,2.736773,30.355724,23.928177,0.550217,0.171226,4.503716,0.868764,0.197699,0.83432,31819.974766,18914.620327,0,0.000307,0.861097,0.795215,2,2,11687,1.60081,0.099927,31990.020649,0.01068,0.998195,37155,0.157876,3.441923,0.34417,0,53.177316,0.492962,15,208.357531,12.375,0.239282,189664.134597,48842,0,0.863814,11.894172,0.863814,0.866051,0.071721,0.239282,0.832942,10.078089,13.333333,15,0.891398,0.760718,9,48225.334369,0.499972,0.165423,0.745182,0.552757,31.502211,0.480052,9.936326,0.465157,63.962348,0.8639,0.062373,0.552757,7.411654,2,12.454919,0.793844,0.423006,0.14077,-0.316512,60,0.145101,3620,0.516623,0.759518,0.810839,0.861451,0.794972,0.850968,0.811474,0.860571,0.846403,0.845666,0.832439,0.847959,0.84929,0.831416,0.831989,0.269665,0.42056,0.838868,0.764772,0.863028,0.850538,0.840793,0.85146,0.857336,0.840936,0.832439,0.852156,0.841161,0.846403,0.836718,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125874",1.194567,215.667322,37,2,0.094938,0.381921,0,0.781,0,90.243902,-0.04575,0.042808,0.827,0.003865,24,4,0.719,3,0,-1.457252,0.687219,529.912394,0.714,0.766,24536.418151,0,1.584163,-0.799104,8.9,0.089118,0.719,-1.0477,0.561943,0.764,0.999584,4239.04982,1354.844394,0.093077,0.041,0.550376,0.999584,0,2,89,0.999954,-0.44949,12.204759,0.003865,-0.168753,240,0.725,1.584163,-0.00322,0,-0.398064,0.015971,0,1.049192,2.333333,0.715,52106.178,1000,0,0.54186,1.339347,0.551801,0.525853,0.005513,0.76,0.496698,0.297755,4.878049,41,0.503416,0.24,0,76.90315,0.548146,0.007123,0.497088,0.08446,0.628924,0.016856,0.182206,0.093195,7.12084,0.557128,0.005552,0.056173,0,8,0.57735,2.921603,-1.213148,0.007123,-1.082923,9.756098,0.723,0,0.084828,0.549412,0.234,0.196,0.138,0.237,0.151,0.264,0.24,0.278,0.192,0.166,0.213,0.24,0.18,0.123,0.089,0.268,0.279,0.287,0.287,0.285,0.284,0.285,0.28,0.192,0.245,0.149,0.147,0.16,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125875",1.087749,29.525111,8,2,0.043459,0.234974,0,0.542,0,61.538462,0.09635,0.169109,0.614,0.008174,38.4,5,0.63,3,0,-1.673238,-0.8965,60.283446,0.614,0.508,1501.848859,0,1.437922,-1.351471,8.6,0.026088,0.516,-1.391582,0.734593,0.576,0.842311,1050.559383,212.759396,0,0.026,0.695057,0.801055,0,2,43,0.983016,0.027515,146.817526,0.009477,0.132775,192,0.464,1.583911,0.176814,0,-1.220829,0.121517,0,0.789221,2.5,0.616,5108.876,500,0.043459,0.636087,0.263711,0.536327,0.693719,0.035635,0.614,0.641258,0.37604,15.384615,13,0.612477,0.384,0,2466.393565,0.497628,0.084329,0.560862,0.026088,0.892,0.278794,0.528356,0.264647,1.08438,0.536327,0.025018,0.183764,0,5,0.57735,2.148175,-1.499169,0.07241,-0.295219,38.461538,0.63,0,0.355695,0.559031,0.414,0.516,0.384,0.546,0.356,0.474,0.384,0.496,0.378,0.392,0.418,0.384,0.424,0.088,0.112,0.502,0.372,0.522,0.542,0.362,0.542,0.402,0.378,0.378,0.388,0.384,0.408,0.396,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125876",1.192106,175.966152,37,2,-0.000171,0.39742,0,0.790667,0,90.243902,-0.027468,0.045153,0.812,0.003251,22,4,0.778667,3,0,-1.450514,1.080918,429.557852,0.790667,0.8,23983.76179,0,1.583301,-0.772946,7.6,0.044134,0.786667,-1.011967,0.51166,0.778667,0.995975,4179.324021,1345.856138,0.002223,0.054667,0.51166,0.995975,0,2,57,0.997043,-0.429733,11.829995,0.003251,-0.150517,165,0.786667,1.583301,0.025118,0,-0.39054,0.036653,0,1.047711,2.333333,0.786667,52116.153333,750,0.002712,0.508009,1.418664,0.529924,0.496321,0.006736,0.782667,0.524222,0.293677,4.878049,41,0.526625,0.22,2,77.555067,0.51166,0.010153,0.499,0.050357,0.639166,-0.003687,0.182933,0.002223,7.11488,0.524153,0.006806,0.042424,0,8,0.57735,2.893653,-1.191656,0.010153,-1.163255,9.756098,0.773333,0,0.002223,0.506893,0.214667,0.214667,0.176,0.289333,0.126667,0.22,0.22,0.265333,0.213333,0.209333,0.2,0.216,0.184,0.138667,0.104,0.210667,0.229333,0.314667,0.312,0.210667,0.226667,0.221333,0.228,0.213333,0.232,0.169333,0.154667,0.165333,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125877",1.077114,227.433093,8,2,0.133131,0.271179,0,0.5,0,61.538462,0.006331,0.171972,0.567143,0.000912,35,5,0.52,3,0,-1.528108,-1.084978,335.597118,0.564286,0.55,1429.635765,0,1.437434,-1.314342,30.571429,0.228148,0.528571,-1.324997,0.631138,0.554286,0.791157,1053.522677,201.165611,0.133131,0.018571,0.623859,0.721928,0,2,214,1.002749,-0.29907,131.327125,0.001448,-0.048202,245,0.527143,1.581029,0.172113,0,-1.187669,0.152369,0,0.822023,2.5,0.564286,5157.932857,700,0.092935,0.690684,0.731166,0.670648,0.663411,0.004715,0.591429,0.643366,0.400871,15.384615,13,0.608094,0.35,0,2446.6827,0.599929,0.009882,0.584228,0.240815,0.964286,0.169515,0.558318,0.228542,1.228443,0.661757,0.004034,0.255204,0,3,0.57735,1.582416,-1.429774,0.008664,-0.418116,38.461538,0.511429,0,0.230618,0.599929,0.462857,0.511429,0.364286,0.52,0.488571,0.521429,0.425714,0.531429,0.428571,0.422857,0.421429,0.428571,0.387143,0.357143,0.321429,0.478571,0.44,0.56,0.511429,0.435714,0.544286,0.481429,0.464286,0.428571,0.442857,0.427143,0.384286,0.39,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125878",1.159779,21.571102,8,2,0.063742,0.158933,0,0.631818,0,61.538462,0.062725,0.167961,0.662727,0.008012,27.727273,5,0.663636,3,0,-1.573978,-0.999336,44.385173,0.698182,0.713636,1489.74743,0,1.440175,-1.381385,13.909091,0.131987,0.676364,-1.415613,0.664809,0.708182,0.968623,1061.532926,210.24072,0.051882,0.011818,0.628145,0.963017,1,2,153,1.070539,0.022368,140.706019,0.01739,0.073288,305,0.634545,1.535021,0.093719,0,-1.27579,0.147228,6,0.804075,2.5,0.710909,5201.511818,1100,0.051882,0.652407,0.345886,0.633085,0.588984,0.051383,0.710909,0.595151,0.382745,15.384615,13,0.654354,0.277273,15,2462.575173,0.550766,0.078019,0.557412,0.153638,0.920682,0.06821,0.546701,0.137562,1.100895,0.612975,0.059752,0.190828,0,5,0.57735,2.28066,-1.540544,0.077008,-0.347342,38.461538,0.647273,0,0.193309,0.585064,0.263636,0.368182,0.319091,0.415455,0.332727,0.371818,0.347273,0.38,0.344545,0.339091,0.358182,0.321818,0.314545,0.143636,0.146364,0.329091,0.300909,0.385455,0.384545,0.316364,0.426364,0.338182,0.333636,0.344545,0.363636,0.302727,0.322727,0.369091,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125879",1.889212,520.724574,58,9,0.17586,0.262881,0,0.3072,0,57.425743,0.067313,0.011307,0.472,1e-05,46.92,43,0.3164,6,0,-2.000397,0.352479,363.949829,0.4404,0.4484,20654.214546,0,2.319727,-1.143533,7.84,0.418326,0.32,-1.24145,0.817409,0.4364,1.56786,2902.258877,625.319362,0.173043,0.0404,0.765189,0.994904,0,2,196,1.99846,-0.118478,25.692234,0.000792,0.012451,1173,0.2808,2.582016,0.186608,0,-0.899338,0.145198,4,1.296146,4,0.4432,57622.8136,2500,0.103023,0.764113,1.28197,0.767248,0.607872,0.003621,0.4784,0.61852,0.262736,8.910891,101,0.612698,0.4692,5,280.9597,0.622874,0.055511,0.5848,0.417149,0.958244,0.167947,0.500097,0.406328,2.2866,0.766242,0.001568,0.439142,0,3,1.431356,1.317895,-1.435514,0.00304,-0.652823,42.574257,0.3176,0,0.479458,0.587561,0.4556,0.6912,0.454,0.7448,0.4464,0.692,0.5564,0.6676,0.554,0.558,0.566,0.5752,0.5076,0.4504,0.4524,0.6852,0.5336,0.6196,0.6156,0.5596,0.7284,0.6168,0.5756,0.554,0.6044,0.4984,0.4696,0.5,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125880",-1,21.571102,20,1,0,0.340829,0,0.259,0,95.238095,0.149527,0.413776,0.265,0.002508,74.1,1,0.259,-1,0,-2.000744,-0.156227,19.057465,0.259,0.274,0.500234,0,1.757839,-1.720372,25.9,0,0.245,-1.978527,0.612141,0.259,0.995975,0.468,0.485808,0,0.021,0.557868,0.963017,0,-1,259,1.532104,-0.094061,0.499968,0.005379,-0.019991,741,0.237,2.485861,0,0,-1.84858,0.063935,2,0.498851,-1,0.259,0.704,1000,0,0.498697,1.358224,0.498697,0.639621,0.051849,0.259,0.602674,0.219,4.761905,21,0.655641,0.741,1,0.5235,0.498697,0.216414,0.570402,0,0.416,0.17175,0.490976,0.110346,0.505,0.498697,0.029603,0,0,2,-1,0.825234,-1.996483,0.07241,-0.893328,4.761905,0.259,0,0.15998,0.554408,0.741,0.79,0.67,0.798,0.675,0.788,0.741,0.815,0.725,0.728,0.741,0.741,0.753,0.259,0.398,0.811,0.741,0.803,0.803,0.736,0.803,0.745,0.741,0.725,0.736,0.729,0.707,0.708,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125881",-1,21.571102,5,1,0,7.460878,0,0.024799,5,83.333333,3.372035,10.726997,0.10684,0.002508,94.606324,1,0.029552,-1,0,-0.017157,119.589169,19.057465,0.053937,0.040504,156.579297,5,1.757839,47.946558,5.393676,0.645812,0.042777,17.165342,0.818539,0.053937,0.995975,204.971169,61.205474,0,0.00124,0.816195,0.963017,2,-1,261,1.532104,-0.282704,109.922119,0.005379,2.503828,4578,0.032031,2.485861,0,2,107.54201,0.298884,1,62.005622,-1,0.053937,525.800301,4839,0,0.866008,7.728323,0.869074,0.86053,0.051849,0.053937,0.762209,24.482007,16.666667,6,0.841264,0.946063,1,378.60648,0.499042,0.216414,0.666498,0.720649,70.393669,0.55123,12.088756,0.559347,126.855547,0.809751,0.029603,0.72636,0,2,-1,0.30289,3.741714,0.07241,-0.750472,16.666667,0.025625,0,0.621113,0.666498,0.945237,0.980988,0.953503,0.979335,0.976648,0.983881,0.955569,0.984501,0.893986,0.967555,0.946063,0.946063,0.949576,0.946063,0.944617,0.983468,0.946063,0.978715,0.976855,0.950196,0.982848,0.960322,0.946063,0.893986,0.958669,0.973755,0.973962,0.969415,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2904_weka.AdaBoostM1_J48"
"125884",-1,21.571102,5,1,0.448815,1.36316,0,0.180422,0,83.333333,0.779177,1,0.240377,0.002508,70.651369,1,0.195781,-1,0,-0.857997,1.761493,19.057465,0.247409,0.236306,1,0,1.757839,0.337707,29.348631,0.486858,0.236677,-0.307974,0.747711,0.242968,0.995975,0,1,0.453445,0.00111,0.747711,0.963017,0,-1,1586,1.532104,0.342756,1,0.005379,0.484052,3818,0.236677,2.485861,0.381637,0,1.658248,0.463385,0,1,-1,0.242783,0,5404,0.264716,0.831654,1.481844,0.782639,0.822708,0.051849,0.274241,0.798131,0,16.666667,6,0.817349,0.706514,0,0,0.744367,0.216414,0.740245,0.50599,0,0.433833,1,0.462289,0,0.784323,0.029603,0.545593,0,2,-1,0.873182,-0.659993,0.07241,0.209417,16.666667,0.190785,0,0.462289,0.740487,0.747594,0.86547,0.901554,0.857883,0.871947,0.865655,0.781828,0.854182,0.760178,0.750555,0.773871,0.706514,0.863064,0.706699,0.761288,0.850851,0.752591,0.866395,0.813842,0.773316,0.881199,0.805329,0.77091,0.760178,0.795522,0.842894,0.851036,0.852147,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125885",-1,21.571102,64,0,0.00947,2.71888,0,0.576875,1,98.461538,2.219994,0.001498,0.20875,0.002508,1,1,0.60625,-1,0,-0.172918,181.679752,19.057465,0.980625,0.92875,0.051571,1,1.757839,10.50199,1,0.387626,0.96125,3.254469,0.866352,0.960625,0.995975,0.015625,0.016838,0.00947,0.040625,0.834488,0.963017,6,-1,16,1.532104,1.154747,0.021279,0.005379,1.757953,16,0.930625,2.485861,0.029672,5,8.291523,0.789141,28,0.015704,-1,0.980625,0.041259,1600,0.010101,0.748195,12.433552,0.767882,0.847388,0.051849,0.98,0.813524,0.000155,0,65,0.992446,0.01,22,0.020372,0.717385,0.216414,0.714539,0.40404,0.008621,0.061869,0.011013,0.02904,0.015066,0.780809,0.029603,0.417298,0,100,-1,6.643856,1.224904,0.07241,0.687132,1.538462,0.59,0,0.059975,0.724642,0.070625,0.4875,0.741875,0.3925,0.413125,0.791875,0.845625,0.416875,0.851875,0.740625,0.821875,0.12625,0.765625,0.761875,0.01,0.534375,0.019375,0.451875,0.379375,0.011875,0.659375,0.243125,0.783125,0.845,0.6875,0.121875,0.00625,0.704375,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125886",-1,21.571102,64,0,0.010101,2.011824,0,0.58875,2,98.461538,1.389198,0.000238,0.48125,0.002508,1,1,0.631875,-1,0,-0.122166,8.374628,19.057465,0.98,0.93125,0.000383,2,1.757839,3.783491,1,0.361742,0.9625,4.255619,0.874022,0.960625,0.995975,0.000605,0.000292,0.00947,0.040625,0.840812,0.963017,4,-1,16,1.532104,0.621317,0.000334,0.005379,1.709388,16,0.934375,2.485861,0.029672,5,5.504425,0.513889,22,0.000271,-1,0.980625,0.000737,1600,0.00947,0.76403,2.303944,0.783381,0.869703,0.051849,0.980625,0.827675,0.000541,0,65,0.968909,0.01,18,0.000646,0.727177,0.216414,0.701524,0.38952,0.000549,0.059343,0.000252,0.027778,0.000584,0.789209,0.029603,0.405303,0,100,-1,6.643856,1.158938,0.07241,0.289713,1.538462,0.604375,0,0.056187,0.727642,0.090625,0.42,0.649375,0.38875,0.420625,0.63,0.00625,0.3275,0.533125,0.545,0.401875,0.121875,0.55125,0.329375,0.039375,0.41625,0.019375,0.421875,0.25375,0.0125,0.529375,0.286875,0.52,0.533125,0.5,0.418125,0.060625,0.555,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125887",-1,21.571102,64,0,0.00838,3.548598,0,0.555347,1,98.461538,3.139084,0.010187,0.325203,0.002508,1.000625,1,0.572858,-1,0,0.965833,119.07299,19.057465,0.981864,0.929956,0.073778,1,1.757839,15.627502,0.938086,0.421353,0.964978,11.244813,0.832965,0.961851,0.995975,0.015625,0.026962,0.009012,0.04065,0.787624,0.963017,4,-1,15,1.532104,2.244169,0.032758,0.005379,2.852241,16,0.936836,2.485861,0.028427,2,15.958741,0.671512,37,0.022659,-1,0.981238,0.036817,1599,0.009658,0.755294,8.889021,0.765198,0.829201,0.051849,0.980613,0.783718,0.002637,0,65,0.971027,0.010006,22,0.02068,0.698988,0.216414,0.692713,0.439043,0.010456,0.060644,0.015994,0.025357,0.015445,0.774479,0.029603,0.439043,0,100,-1,6.643828,6.313512,0.07241,0.957972,1.538462,0.555347,0,0.053753,0.697218,0.036898,0.50469,0.806754,0.414009,0.427767,0.802376,0.779862,0.481551,0.747342,0.756723,0.796748,0.106942,0.74359,0.624765,0.009381,0.590994,0.018136,0.49656,0.370857,0.012508,0.676673,0.247655,0.711695,0.747342,0.705441,0.006254,0.006254,0.717323,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125888",-1,21.571102,41,1,0.422812,5.702184,0,0.178199,3,97.619048,3.791438,0.030143,0.242654,0.002508,66.255924,1,0.205687,-1,0,-0.229141,808.102133,19.057465,0.290995,0.211374,11.895889,3,1.757839,44.450906,33.744076,0.525955,0.228436,11.698813,0.816385,0.236019,0.995975,2.683522,1.594396,0.420909,0.03981,0.785347,0.963017,3,-1,356,1.532104,1.409105,2.030064,0.005379,2.61046,699,0.206635,2.485861,0.459885,3,46.61327,0.517221,2,0.831308,-1,0.2891,37.05564,1055,0.389087,0.821326,26.79509,0.817402,0.831818,0.051849,0.299526,0.777612,-0.197129,2.380952,42,0.890438,0.662559,2,2.613381,0.757469,0.216414,0.729732,0.550455,0.101896,0.5156,0.241071,0.4765,1.131106,0.817828,0.029603,0.583088,0,2,-1,0.922349,3.354991,0.07241,-1.758857,2.380952,0.198104,0,0.52002,0.757997,0.762085,0.822749,0.835071,0.830332,0.799052,0.865403,0.731754,0.827488,0.759242,0.866351,0.851185,0.663507,0.855924,0.667299,0.65782,0.84455,0.724171,0.829384,0.835071,0.802844,0.856872,0.849289,0.811374,0.76019,0.825592,0.863507,0.865403,0.858768,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125889",-1,21.571102,24,0,0.499538,2.535491,0,0.008981,11,96,1.5217,0.802801,0.474157,0.002508,40.414223,1,0.009348,-1,0,-1.604481,14.332168,19.057465,0.301136,0.221591,1.715435,12,1.757839,2.364569,6.01173,0.985889,0.178519,-0.078581,0.937008,0.224523,0.995975,2.045792,1.25124,0.500443,0.004582,0.876768,0.963017,32,-1,328,1.532104,0.723315,1.400883,0.005379,1.175643,2205,0.104655,2.485861,0.637903,34,5.974661,0.35888,80,1.287011,-1,0.300587,3.351113,5456,0.408912,0.995763,3.828738,0.995763,0.915211,0.051849,0.355022,0.871984,0.910273,0,25,0.785115,0.404142,99,2.734725,0.781866,0.216414,0.759025,0.986451,1.269488,0.63978,1.11904,0.72089,2.158132,0.99588,0.029603,0.986451,0,4,-1,1.714633,-0.96823,0.07241,0.017558,4,0.008981,0,0.835473,0.781589,0.757331,0.996518,0.88838,0.992485,0.97599,0.981305,0.524377,0.987903,0.52456,0.70143,0.712793,0.599157,0.836877,0.804435,0.404326,0.995051,0.69923,0.993768,0.98882,0.699047,0.994868,0.903409,0.881048,0.52456,0.987537,0.87335,0.858504,0.891679,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2904_weka.AdaBoostM1_J48"
"125890",-1,21.571102,256,0,0.106191,1.101155,0,0.289391,9,99.610895,0.808366,0.197897,0.145637,0.002508,10.169492,1,0.304457,-1,0,-1.999113,19.536076,19.057465,0.804143,0.658506,0.500062,6,1.757839,-0.965382,9.730069,0.661692,0.660389,-1.441543,0.845578,0.724419,0.995975,0.328625,0.455351,0.106191,0.161331,0.782676,0.963017,1,-1,155,1.532104,0.447586,0.487218,0.005379,0.747718,162,0.49027,2.485861,0.195162,1,-0.788082,0.838185,1,0.468469,-1,0.804143,0.646579,1593,0.088075,0.871312,4.640765,0.876976,0.786203,0.051849,0.820465,0.744912,0.040804,0,257,0.985197,0.101695,2,0.390772,0.683771,0.216414,0.644709,0.675636,0.258788,0.268361,0.438107,0.266024,0.324859,0.878648,0.029603,0.678424,0,10,-1,3.321819,-1.785478,0.07241,-0.613067,0.389105,0.291902,0,0.455042,0.683771,0.194601,0.762084,0.917137,0.730069,0.669178,0.908977,0.814815,0.73823,0.860013,0.847458,0.937853,0.947269,0.903327,0.166353,0.102323,0.817954,0.19774,0.756434,0.68236,0.19774,0.799749,0.605148,0.854363,0.884495,0.824231,0.879473,0.85248,0.91086,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
