"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","sapperlot","spear.hw","spear.sw","sapperlot_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf",100,2130,100,2130,0,0,0.0469,0.3675,0.6443,0.2,0.8086,0.05,0,0.05,0.05,0,0,0,0.05,0.0907,0.038,0.0615,3.3681,0.0805,0.0568,0,0.2323,2.8573,0.0093,0.2138,0.0042,0.0146,2.7237,0.1855,0.0459,0.0114,0.0446,0.0465,0.12,0.0574,0.0977,0.1437,4.0799,0.1159,0.0557,0.0976,0.1386,1.0715,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,6.6,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf",100,2130,100,2130,0,0,0.0469,0.3816,0.6535,0.2,0.8487,0.05,0,0.05,0.05,0,0,0,0.05,0.0961,0.0404,0.0667,3.4624,0.0812,0.0549,0,0.2586,2.9162,0.0096,0.1965,0.0047,0.015,2.7132,0.1925,0.0458,0.0129,0.0441,0.0465,0.1199,0.0605,0.0991,0.1474,4.131,0.1164,0.0561,0.0968,0.1428,1.0705,312.67,679.95,1200,"TRUE","TRUE","FALSE",0,0,0,6.55,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf",100,2130,100,2130,0,0,0.0469,0.3767,0.6609,0.2,0.84,0.05,0,0.05,0.05,0,0,0,0.05,0.0962,0.0404,0.0615,3.4876,0.0767,0.0567,0,0.2381,2.8219,0.0093,0.2349,0.0047,0.0164,2.8351,0.1855,0.0459,0.0115,0.0441,0.0465,0.12,0.0583,0.0981,0.1446,4.0896,0.1162,0.0534,0.0967,0.1404,1.0404,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,6.67,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S971118900-053.cnf",100,2130,100,2130,0,0,0.0469,0.3686,0.6555,0.2,0.8173,0.05,0,0.05,0.05,0,0,0,0.05,0.0813,0.0408,0.0606,3.3499,0.0835,0.0678,0,0.2759,2.9479,0.0096,0.227,0.0042,0.0174,2.8267,0.1911,0.046,0.011,0.0441,0.0465,0.1194,0.0576,0.0991,0.1479,4.0788,0.1153,0.0541,0.0981,0.1366,1.0327,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,6.89,"sparrow"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf",110,2343,110,2343,0,0,0.0469,0.374,0.6525,0.2,0.8293,0.0455,0,0.0455,0.0455,0,0,0,0.0455,0.0799,0.038,0.0551,3.3059,0.0807,0.0579,0,0.2623,2.9544,0.0082,0.2172,0.0038,0.0124,2.7769,0.1814,0.0456,0.0149,0.0431,0.0465,0.1091,0.056,0.0909,0.1302,4.0571,0.1064,0.0574,0.0845,0.1288,1.024,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,7.29,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf",110,2343,110,2343,0,0,0.0469,0.3745,0.6374,0.2,0.822,0.0455,0,0.0455,0.0455,0,0,0,0.0455,0.102,0.0333,0.0585,3.5574,0.0752,0.0577,0,0.2609,2.8486,0.0092,0.2331,0.0043,0.0166,2.8933,0.2027,0.0456,0.0153,0.0431,0.0465,0.1096,0.0604,0.0892,0.1302,4.1331,0.1063,0.0604,0.0873,0.1303,1.0713,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,7.47,"satime11"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S884941173-092.cnf",110,2343,110,2343,0,0,0.0469,0.3839,0.6522,0.2,0.8535,0.0455,0,0.0455,0.0455,0,0,0,0.0455,0.0911,0.0376,0.0568,3.4487,0.076,0.0559,0,0.2389,2.801,0.0083,0.218,0.0047,0.0132,2.77,0.1822,0.0456,0.0142,0.044,0.0465,0.1094,0.0581,0.0909,0.131,4.0941,0.1065,0.0584,0.0886,0.1307,1.0305,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,7.27,"tnm"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S986324446-009.cnf",110,2343,110,2343,0,0,0.0469,0.3774,0.64,0.2,0.8309,0.0455,0,0.0455,0.0455,0,0,0,0.0455,0.112,0.0341,0.0619,3.564,0.0788,0.0616,0,0.3171,2.8732,0.0088,0.1916,0.0051,0.0132,2.7114,0.1942,0.0457,0.0156,0.0431,0.0465,0.1099,0.0654,0.0824,0.1434,4.2136,0.1069,0.0564,0.0863,0.1276,1.0069,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,7.39,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf",120,2556,120,2556,0,0,0.0469,0.3762,0.6392,0.2,0.8275,0.0417,0,0.0417,0.0417,0,0,0,0.0417,0.0957,0.0348,0.0513,3.4496,0.0809,0.0708,0,0.3696,2.9222,0.0084,0.2101,0.0043,0.0133,2.8655,0.2019,0.0453,0.0166,0.043,0.0466,0.1006,0.0619,0.0751,0.1244,4.1567,0.0982,0.0589,0.0823,0.1211,0.9721,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,7.98,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf",120,2556,120,2556,0,0,0.0469,0.3757,0.6516,0.2,0.8333,0.0417,0,0.0417,0.0417,0,0,0,0.0417,0.1051,0.0293,0.054,3.5359,0.0889,0.0609,0,0.283,3.0059,0.0079,0.224,0.0035,0.0133,2.7462,0.1886,0.0451,0.0198,0.0419,0.0466,0.1006,0.0645,0.081,0.126,4.2034,0.0986,0.0605,0.0819,0.1244,1.0073,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,8.12,"sparrow"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf",120,2556,120,2556,0,0,0.0469,0.377,0.6545,0.2,0.8378,0.0417,0,0.0417,0.0417,0,0,0,0.0417,0.0918,0.0333,0.0493,3.5704,0.0787,0.0534,0,0.2475,2.8429,0.0079,0.2249,0.0035,0.0129,2.7984,0.189,0.0454,0.0177,0.043,0.0466,0.1007,0.0581,0.0802,0.124,4.1033,0.0989,0.0589,0.0793,0.1186,0.9756,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,8.01,"satime11"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf",120,2556,120,2556,0,0,0.0469,0.3768,0.6534,0.2,0.8369,0.0417,0,0.0417,0.0417,0,0,0,0.0417,0.1013,0.0329,0.0528,3.6059,0.0823,0.0585,0,0.2793,2.9569,0.0078,0.2305,0.0031,0.0129,2.8683,0.1874,0.0452,0.0181,0.0423,0.0466,0.1007,0.0622,0.081,0.1217,4.1708,0.099,0.0609,0.079,0.1247,0.9946,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,8.02,"sparrow"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf",90,1917,90,1917,0,0,0.0469,0.3642,0.6617,0.2,0.8086,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.0952,0.0438,0.0741,3.3649,0.0687,0.0523,0,0.2348,2.7831,0.0092,0.2128,0.0037,0.0156,2.6395,0.1648,0.0461,0.0138,0.0423,0.0464,0.1329,0.0546,0.109,0.1555,4.0221,0.1272,0.0504,0.107,0.1498,1.0591,77.35,453.56,1200,"TRUE","TRUE","FALSE",0,0,0,5.89,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2139292994-055.cnf",90,1917,90,1917,0,0,0.0469,0.3763,0.6571,0.2,0.8374,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.0884,0.0433,0.0715,3.3633,0.0775,0.0643,0,0.2549,2.7592,0.0105,0.2222,0.0052,0.0162,2.7744,0.1894,0.0461,0.0093,0.0449,0.0464,0.1325,0.0573,0.1054,0.1586,4.0646,0.1277,0.0506,0.1079,0.1482,1.0904,532.69,430.35,1200,"TRUE","TRUE","FALSE",0,0,0,5.85,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf",90,1917,90,1917,0,0,0.0469,0.3859,0.633,0.2,0.8472,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.095,0.0412,0.073,3.4474,0.076,0.0583,0,0.2727,2.8784,0.0115,0.2142,0.0073,0.0214,2.747,0.2071,0.046,0.0108,0.0443,0.0464,0.1328,0.0587,0.1101,0.1586,4.1016,0.1276,0.0514,0.1072,0.1605,1.0842,1097.2,1200,1200,"TRUE","FALSE","FALSE",0,0,0,5.91,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf",90,1917,90,1917,0,0,0.0469,0.368,0.6498,0.2,0.8127,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.0836,0.0433,0.0657,3.3277,0.0713,0.0531,0,0.2427,2.8039,0.0098,0.217,0.0052,0.0162,2.6981,0.1758,0.046,0.0092,0.0449,0.0464,0.1326,0.0524,0.1069,0.1544,3.9815,0.1282,0.0502,0.1102,0.152,1.0655,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,5.96,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1211704640-033.cnf",100,2130,100,2130,0,0,0.0469,0.3848,0.6565,0.2,0.8577,0.05,0,0.05,0.05,0,0,0,0.05,0.0932,0.0385,0.0624,3.3616,0.0714,0.0518,0,0.26,2.8051,0.0094,0.1891,0.0056,0.0141,2.6313,0.1873,0.0459,0.0124,0.0446,0.0465,0.1201,0.055,0.1009,0.1399,4.0391,0.1161,0.0528,0.0949,0.1371,1.0265,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,6.57,"mphaseSATm"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1357790788-074.cnf",100,2130,100,2130,0,0,0.0469,0.3824,0.6524,0.2,0.8499,0.05,0,0.05,0.05,0,0,0,0.05,0.0871,0.0413,0.0648,3.3576,0.0758,0.0645,0,0.283,2.7802,0.0099,0.206,0.0061,0.016,2.765,0.1981,0.0459,0.0117,0.0441,0.0465,0.1199,0.0568,0.0944,0.1404,4.0691,0.116,0.0528,0.0972,0.1406,1.0237,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,6.62,"marchrw"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1629955917-055.cnf",100,2130,100,2130,0,0,0.0469,0.3745,0.6595,0.2,0.8338,0.05,0,0.05,0.05,0,0,0,0.05,0.0878,0.0394,0.0643,3.2739,0.0855,0.0535,0,0.215,2.8684,0.0096,0.214,0.0047,0.015,2.7346,0.1925,0.046,0.0103,0.0446,0.0465,0.1198,0.059,0.0986,0.1432,4.103,0.1161,0.0541,0.0979,0.137,1.0512,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,6.5,"mphaseSATm"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1410489780-030.cnf",90,1917,90,1917,0,0,0.0469,0.384,0.6375,0.2,0.8456,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.0928,0.0423,0.0741,3.3413,0.0806,0.0649,0,0.25,2.9196,0.0108,0.2285,0.0042,0.0167,2.7416,0.1946,0.0462,0.0085,0.0443,0.0464,0.1325,0.0614,0.109,0.1628,4.1336,0.1282,0.0514,0.108,0.1548,1.0914,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,5.83,"marchrw"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1916972979-060.cnf",90,1917,90,1917,0,0,0.0469,0.3786,0.6456,0.2,0.8372,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.0993,0.0412,0.073,3.4481,0.0663,0.0525,0,0.215,2.737,0.011,0.2059,0.0063,0.0167,2.6991,0.1972,0.046,0.0103,0.0449,0.0464,0.1332,0.0561,0.1059,0.157,4.053,0.1284,0.0511,0.1066,0.152,1.0767,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,5.94,"marchrw"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S559732886-091.cnf",90,1917,90,1917,0,0,0.0469,0.3701,0.6534,0.2,0.8199,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.0946,0.0428,0.072,3.3567,0.0709,0.061,0,0.2766,2.7471,0.0097,0.2294,0.0052,0.0162,2.7567,0.1753,0.046,0.0105,0.0443,0.0464,0.1327,0.0581,0.1095,0.1659,4.0733,0.1277,0.0521,0.1096,0.1538,1.0982,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,5.83,"marchrw"
"SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf",90,1917,90,1917,0,0,0.0469,0.3732,0.6498,0.2,0.826,0.0556,0,0.0556,0.0556,0,0,0,0.0556,0.0928,0.0443,0.0662,3.4636,0.0688,0.0552,0,0.2759,2.7204,0.0102,0.2088,0.0057,0.0156,2.7214,0.1836,0.046,0.0111,0.0443,0.0464,0.1328,0.0569,0.1075,0.1586,4.0651,0.1283,0.0513,0.1072,0.1523,1.0876,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,5.91,"marchrw"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf",60,5340,60,5340,0,0,0.0112,0.3097,0.6859,0.1429,0.9968,0.1167,0,0.1167,0.1167,0,0,0,0.1167,0.0415,0.1047,0.1283,3.8084,0.0315,0.0233,0,0.1031,2.0457,0.0072,0.1327,0.0052,0.0099,2.7859,0.0614,0.011,0,0.011,0.011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,777.63,1200,1200,"TRUE","FALSE","FALSE",0,0,0,20.1,"sparrow"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf",60,5340,60,5340,0,0,0.0112,0.3124,0.6804,0.1429,1.0017,0.1167,0,0.1167,0.1167,0,0,0,0.1167,0.0399,0.1054,0.1266,3.7159,0.0313,0.0237,0.0016,0.1153,2.0158,0.0076,0.1411,0.0054,0.0105,2.8996,0.0654,0.011,0,0.011,0.011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,525.63,769.38,1200,"TRUE","TRUE","FALSE",0,0,0.01,20.15,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf",60,5340,60,5340,0,0,0.0112,0.3159,0.6777,0.1429,1.0119,0.1167,0,0.1167,0.1167,0,0,0,0.1167,0.038,0.1043,0.1255,3.5974,0.0383,0.0291,0.0032,0.1545,2.1573,0.0079,0.1361,0.0051,0.0109,2.8628,0.0678,0.011,0,0.011,0.011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0,20.2,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf",60,5340,60,5340,0,0,0.0112,0.3115,0.682,0.1429,1.0003,0.1167,0,0.1167,0.1167,0,0,0,0.1167,0.0385,0.1052,0.1245,3.6985,0.0313,0.0291,0,0.1181,2.0516,0.0072,0.164,0.0047,0.0099,2.9795,0.0614,0.011,0,0.011,0.011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,20.07,"sattimep"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf",60,5340,60,5340,0,0,0.0112,0.31,0.674,0.1429,0.9914,0.1167,0,0.1167,0.1167,0,0,0,0.1167,0.0325,0.108,0.1251,3.6292,0.0439,0.029,0,0.1285,2.2721,0.0071,0.1593,0.0045,0.0097,2.9097,0.0609,0.011,0,0.011,0.011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,20.15,"eagleup"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1146593655-045.cnf",65,5785,65,5785,0,0,0.0112,0.3077,0.6806,0.1429,0.9876,0.1077,0,0.1077,0.1077,0,0,0,0.1077,0.0406,0.0985,0.1168,3.8223,0.0295,0.0227,0,0.0985,1.9997,0.0064,0.1688,0.0036,0.009,3.0148,0.0598,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0,20.08,"sparrow"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1645769281-097.cnf",65,5785,65,5785,0,0,0.0112,0.3118,0.6794,0.1429,0.9999,0.1077,0,0.1077,0.1077,0,0,0,0.1077,0.0429,0.0984,0.12,3.8384,0.0269,0.0205,0,0.0825,1.9119,0.0067,0.1388,0.0045,0.0086,2.8813,0.0626,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0.01,20.04,"sparrow"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf",65,5785,65,5785,0,0,0.0112,0.3156,0.672,0.1429,1.0077,0.1077,0,0.1077,0.1077,0,0,0,0.1077,0.0386,0.0961,0.1156,3.673,0.0371,0.0254,0,0.1038,2.1853,0.0064,0.1293,0.004,0.0081,2.8021,0.0596,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0.01,20.1,"tnm"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf",70,6230,70,6230,0,0,0.0112,0.3126,0.6793,0.1429,1.0027,0.1,0,0.1,0.1,0,0,0,0.1,0.0368,0.092,0.1091,3.8017,0.0352,0.0268,0.0016,0.0968,2.1267,0.0059,0.1673,0.0042,0.0083,3.0464,0.0589,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0,20.13,"sparrow"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf",70,6230,70,6230,0,0,0.0112,0.3109,0.6905,0.1429,1.0031,0.1,0,0.1,0.1,0,0,0,0.1,0.0377,0.0915,0.1111,3.7076,0.0275,0.0219,0,0.1022,1.9552,0.0066,0.1638,0.0039,0.0087,2.9809,0.0663,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.02,0,0,20.07,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf",70,6230,70,6230,0,0,0.0112,0.3094,0.69,0.1429,0.9981,0.1,0,0.1,0.1,0,0,0,0.1,0.0317,0.0907,0.1079,3.7508,0.0308,0.0243,0,0.0836,1.9297,0.0062,0.159,0.003,0.0083,2.9235,0.0621,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.02,0,0,20.01,"sattime"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf",70,6230,70,6230,0,0,0.0112,0.3161,0.6843,0.1429,1.0154,0.1,0,0.1,0.1,0,0,0,0.1,0.0383,0.0904,0.1093,3.6754,0.0296,0.0192,0.0016,0.0949,1.8829,0.0065,0.165,0.004,0.0088,3.1405,0.0652,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0,20.23,"mphaseSAT"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S754967851-033.cnf",70,6230,70,6230,0,0,0.0112,0.3142,0.6815,0.1429,1.0088,0.1,0,0.1,0.1,0,0,0,0.1,0.0401,0.09,0.1111,3.7235,0.0316,0.0276,0.0015,0.1126,2.0474,0.0068,0.1582,0.0043,0.0093,3.1371,0.0676,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0.01,20.08,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf",75,6675,75,6675,0,0,0.0112,0.3122,0.676,0.1429,0.9984,0.0933,0,0.0933,0.0933,0,0,0,0.0933,0.0405,0.0836,0.1046,3.8529,0.0303,0.0254,0,0.1024,2.0459,0.0058,0.1873,0.0027,0.0081,3.1704,0.0626,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0.01,20.06,"mphaseSATm"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1640054673-078.cnf",75,6675,75,6675,0,0,0.0112,0.3098,0.6798,0.1429,0.9938,0.0933,0,0.0933,0.0933,0,0,0,0.0933,0.0348,0.0849,0.1001,3.7975,0.0308,0.0249,0,0.1029,2.0101,0.0056,0.1414,0.0039,0.0075,2.9688,0.0601,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0.01,20.15,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S51205200-028.cnf",75,6675,75,6675,0,0,0.0112,0.3173,0.6804,0.1429,1.0163,0.0933,0,0.0933,0.0933,0,0,0,0.0933,0.0362,0.086,0.1011,3.8345,0.0296,0.0212,0,0.0947,1.9826,0.0064,0.1573,0.0048,0.009,3.0324,0.0682,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,20.2,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S803323266-025.cnf",75,6675,75,6675,0,0,0.0112,0.3144,0.6728,0.1429,1.0047,0.0933,0,0.0933,0.0933,0,0,0,0.0933,0.0366,0.0848,0.1034,3.8275,0.0323,0.0229,0.0016,0.1073,2.0332,0.0058,0.1517,0.0034,0.0085,2.91,0.0623,0.0111,0,0.0111,0.0111,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0.01,20.2,"gnoveltyp2"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S108799362-035.cnf",60,5340,60,5340,0,0,0.0112,0.3126,0.6789,0.1429,1.0024,0.1167,0,0.1167,0.1167,0,0,0,0.1167,0.0325,0.109,0.1262,3.57,0.0341,0.0207,0,0.0893,2.0068,0.0075,0.1302,0.0049,0.0097,2.7602,0.064,0.011,0,0.011,0.011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,20.07,"marchrw"
"SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1559668863-058.cnf",60,5340,60,5340,0,0,0.0112,0.3149,0.681,0.1429,1.0105,0.1167,0,0.1167,0.1167,0,0,0,0.1167,0.0368,0.1079,0.127,3.7765,0.0325,0.0289,0,0.1017,2.0287,0.0077,0.1336,0.0054,0.0107,2.8953,0.0657,0.011,0,0.011,0.011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0,20.22,"marchrw"
