"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars.clauses.ratio","POSNEG.RATIO.CLAUSE.mean","POSNEG.RATIO.CLAUSE.coeff.variation","POSNEG.RATIO.CLAUSE.min","POSNEG.RATIO.CLAUSE.max","POSNEG.RATIO.CLAUSE.entropy","VCG.CLAUSE.mean","VCG.CLAUSE.coeff.variation","VCG.CLAUSE.min","VCG.CLAUSE.max","VCG.CLAUSE.entropy","UNARY","BINARYp","TRINARYp","VCG.VAR.mean","VCG.VAR.coeff.variation","VCG.VAR.min","VCG.VAR.max","VCG.VAR.entropy","POSNEG.RATIO.VAR.mean","POSNEG.RATIO.VAR.stdev","POSNEG.RATIO.VAR.min","POSNEG.RATIO.VAR.max","POSNEG.RATIO.VAR.entropy","HORNY.VAR.mean","HORNY.VAR.coeff.variation","HORNY.VAR.min","HORNY.VAR.max","HORNY.VAR.entropy","horn.clauses.fraction","VG.mean","VG.coeff.variation","VG.min","VG.max","CG.mean","CG.coeff.variation","CG.min","CG.max","CG.entropy","cluster.coeff.mean","cluster.coeff.coeff.variation","cluster.coeff.min","cluster.coeff.max","cluster.coeff.entropy","tud_clauses","tud_vars","tud_clauses_size_1","tud_clauses_size_2","tud_clauses_size_3","tud_clauses_size_4","tud_clauses_size_5","tud_clauses_size_6","tud_clauses_size_7","tud_clauses_size_8","tud_clauses_size_.._9","tud_horn_clauses","tud_clause.variable_degree_min","tud_clause.variable_degree_max","tud_clause.variable_degree_mode","tud_clause.variable_degree_mean","tud_clause.variable_degree_stdev","tud_clause.variable_degree_entropy","tud_clause.variable_degree_valuesRate","tud_clause.variable_degree_Q1","tud_clause.variable_degree_Q2","tud_clause.variable_degree_Q3","tud_variable.clause_degree_zcount","tud_variable.clause_degree_min","tud_variable.clause_degree_max","tud_variable.clause_degree_mode","tud_variable.clause_degree_mean","tud_variable.clause_degree_stdev","tud_variable.clause_degree_entropy","tud_variable.clause_degree_valuesRate","tud_variable.clause_degree_Q1","tud_variable.clause_degree_Q2","tud_variable.clause_degree_Q3","tud_clause.variable_polarity_min","tud_clause.variable_polarity_mode","tud_clause.variable_polarity_mean","tud_clause.variable_polarity_stdev","tud_clause.variable_polarity_entropy","tud_clause.variable_polarity_valuesRate","tud_clause.variable_polarity_Q1","tud_clause.variable_polarity_Q2","tud_clause.variable_polarity_Q3","tud_variable.clause_polarity_min","tud_variable.clause_polarity_max","tud_variable.clause_polarity_mode","tud_variable.clause_polarity_mean","tud_variable.clause_polarity_stdev","tud_variable.clause_polarity_entropy","tud_variable.clause_polarity_valuesRate","tud_variable.clause_polarity_Q1","tud_variable.clause_polarity_Q2","tud_variable.clause_polarity_Q3","tud_Clause.Var_steps","tud_SymmTime0_min","tud_SymmTime0_max","tud_SymmTime0_mode","tud_SymmTime0_mean","tud_SymmTime0_stdev","tud_SymmTime0_entropy","tud_SymmTime0_valuesRate","tud_SymmTime0_Q1","tud_SymmTime0_Q2","tud_SymmTime0_Q3","tud_Symmetry0_steps","tud_SymmTime1_min","tud_SymmTime1_max","tud_SymmTime1_mode","tud_SymmTime1_mean","tud_SymmTime1_stdev","tud_SymmTime1_entropy","tud_SymmTime1_valuesRate","tud_SymmTime1_Q1","tud_SymmTime1_Q2","tud_SymmTime1_Q3","tud_Symmetry1_steps","tud_SymmTime2_min","tud_SymmTime2_max","tud_SymmTime2_mode","tud_SymmTime2_mean","tud_SymmTime2_stdev","tud_SymmTime2_entropy","tud_SymmTime2_valuesRate","tud_SymmTime2_Q1","tud_SymmTime2_Q2","tud_SymmTime2_Q3","tud_Symmetry2_steps","tud_Symmetry_computation_steps","base","tud_base","Class"
"industrial/SAT-Comp-2014-CNF/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.gz",361750,1934720,219971,1505804,0.644535,0.284842,0.146082,0.397668,1.226195,0,1,0.750401,1.1e-05,3.964971,9e-06,0.002282,0.090469,0,0.987078,0.987566,1.1e-05,3.28812,1e-06,0.001001,1.428231,0.359567,0.233679,0,1,1.399423,9e-06,3.95261,1e-06,0.000999,1.400359,0.987103,0.000302,0.766706,1e-06,0.001332,-1,0,-1,0,-512,-1,0,-1,0,0,1604827,361750,40580,1545629,700,717,331,1497,501,822,14050,1604827,1,502,2,2.338327,84.282046,0.199483,3.7e-05,2,2,2,0,1,1508,13,10.37349,1807.400191,1.574824,0.00047,3,4,13,0.5,0.5,0.683379,0.057674,0.728456,3.7e-05,0.5,0.5,1,0.5,1,0.692308,0.668436,0.029913,1.358517,0.000744,0.5,0.692308,0.692308,5899767,1,134993,1,691.6826,65821767.776459,2.430816,0.124283,1,2,7,4115414,1,79828,1,48.740232,1235925.163073,2.118052,0.016168,1,2,4,4129212,1,40580,1,13.811469,76450.092972,1.766883,0.004734,1,1,3,4166752,12411378,105.664,1.156,"beans_and_eggs"
"industrial/SAT-Comp-2014-CNF/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.gz",602670,3224280,407371,2779384,0.479413,0.16007,0.146569,0.396256,1.230022,0,1,0.746467,6e-06,3.998176,5e-06,0.001232,0.086604,0,0.987466,0.987903,6e-06,3.329235,1e-06,0.000543,1.395002,0.359776,0.235386,0,1,1.370981,5e-06,3.999099,1e-06,0.000541,1.370159,0.987479,0.000166,0.763116,1e-06,0.000722,-1,0,-1,0,-512,-1,0,-1,0,0,2894387,602670,40580,2820389,1180,1197,451,2457,861,1422,25850,2894387,1,502,2,2.357242,87.604683,0.15362,2e-05,2,2,2,0,1,1508,13,11.320905,2033.07484,1.44453,0.000282,4,4,13,0.5,0.5,0.681121,0.057376,0.724102,2e-05,0.5,0.5,1,0.5,1,0.692308,0.65201,0.024597,1.282638,0.000446,0.5,0.692308,0.692308,10491207,1,254993,1,1152.332696,215778408.609408,2.430816,0.124283,1,2,7,7426494,1,151828,1,81.200485,3797458.320668,2.118533,0.016303,1,2,4,7440292,1,40580,1,23.009698,95163.205282,1.768344,0.004963,1,1,3,7477832,22344618,306.256,2.04,"maple_glucose"
"industrial/SAT-Comp-2014-CNF/velev-vliw-uns-4.0-9.cnf.gz",96177,1814189,84942,1789068,0.132267,0.014041,0.047478,0.528988,0.776618,0,1,1.355678,3.6e-05,2.53115,2.4e-05,0.026088,0.982456,0,0.619933,0.950138,3.6e-05,6.638292,3e-06,0.019896,4.36184,0.442768,0.252335,0,1,4.072138,2.6e-05,4.684584,1e-06,0.009915,4.19562,0.942326,0.000287,1.31906,3e-06,0.017076,-1,0,-1,0,-512,-1,0,-1,0,0,1814164,96177,3,1178639,560156,5491,4739,4608,4592,2065,53871,1748309,1,2216,2,2.910677,34.078293,0.919016,8.8e-05,2,2,3,0,1,35496,6,54.903418,161919.216726,4.212673,0.007798,11,18,29,0.5,1,0.7648,0.043534,1.334444,0.000264,0.583333,0.666667,1,0.5,1,0.666667,0.778221,0.020807,4.409852,0.012123,0.663934,0.846154,0.9,5731059,1,3072,1,10.085675,9384.771998,1.9807,0.016359,1,2,4,5395703,1,100,1,1.447577,2.351953,0.729987,0.000391,1,1,1,5509511,1,49,1,1.147218,0.494323,0.365421,0.000143,1,1,1,5544301,16449515,44.136,1.292,"beans_and_eggs"
"industrial/SAT-Comp-2014-CNF/vmpc_32.renamed-as.sat05-1919.cnf.gz",1024,161664,1024,161664,0,0,0.006334,0.59521,0.547518,0,1,0.674828,0.002557,0.290995,0.001953,0.03125,0.673505,0,0.39331,0.999604,0.002557,0.003778,0.002499,0.002561,0.629758,0.526729,0.001399,0.521951,0.534653,0.299909,0.002544,0.003796,0.002487,0.002548,0.629758,0.999604,0.001435,0.076615,0.000761,0.001478,-1,0,-1,0,-512,-1,0,-1,0,0,161664,1024,0,63584,98016,0,0,0,0,0,64,161664,2,32,3,2.618171,0.580457,0.673505,1.9e-05,2,3,3,0,404,414,414,413.34375,2.44086,0.629758,0.005859,414,414,414,0.5,0.666667,0.797605,0.026551,0.674828,1.9e-05,0.666667,0.666667,1,0.760976,0.767327,0.763285,0.763364,0,0.629758,0.005859,0.763285,0.763285,0.763285,488100,1,840,1,170.666667,109271.866667,1.791759,1,3,4,86,424308,1,840,2,102.4,68251.6,1.834372,0.7,2,3,6,424316,1,6,1,1.276808,0.485079,0.648541,0.007481,1,1,1,425900,1274524,21.612,0.104,"maplecomsps_lrb"
"industrial/SAT-Race-2008-CNF/cmu-bmc-longmult13.cnf.gz",6565,20487,1446,8308,3.540111,1.465936,0.174049,0.325374,0.516175,0,1,0.954639,0.00228,0.346578,0.001383,0.012448,1.090797,0,0.125301,0.790323,0.00228,1.167709,0.000963,0.029369,2.592254,0.090276,0.088858,0,0.684211,2.283741,0.001101,1.250145,0.000361,0.015527,2.286778,0.535749,0.00179,0.97055,0.000722,0.01661,0.007943,0.889161,0.000722,0.043211,4.401651,0.140395,0.672163,0.017008,0.477941,3.182835,19035,6565,328,12741,5080,872,0,0,0,0,14,18814,1,18,2,2.352351,0.510338,0.837965,0.000315,2,2,3,0,1,234,5,6.820564,120.289857,1.967817,0.00457,5,5,7,0.5,0.5,0.608716,0.026977,1.017186,0.00021,0.5,0.5,0.666667,0.5,1,0.6,0.595477,0.011498,1.578799,0.001828,0.5,0.6,0.6,76836,1,1650,1,109.416667,68346.416667,2.251712,0.366667,1,2,71,51470,1,420,1,22.716263,3632.065047,2.333246,0.134948,1,2,13,51928,1,328,1,10.131173,1071.01677,1.84385,0.049383,1,2,11,52646,156044,1.652,0.02,"cominisatps"
"industrial/SAT-Race-2008-CNF/een-pico-prop00-75.cnf.gz",94388,323585,31056,155777,2.039284,1.077232,0.199362,0.451958,0.86071,0,1,1.749896,0.000116,0.628382,6.4e-05,0.000644,1.66983,0,0.377784,0.685274,0.000116,1.402546,4.5e-05,0.00181,3.028177,0.211229,0.176444,0,0.891892,3.168614,4.2e-05,0.987116,0,0.000629,2.495931,0.537724,0.000119,0.905703,2.6e-05,0.001027,-1,0,-1,0,-512,-1,0,-1,0,0,310605,94388,4824,168924,123093,8004,1903,1164,437,730,1526,307258,1,12,2,2.527741,0.817479,0.965329,3.9e-05,2,2,3,17,1,174,5,8.3196,94.11039,2.370883,0.000562,5,6,8,0.5,1,0.783107,0.043396,1.175778,3.9e-05,0.666667,0.666667,1,0.5,1,0.6,0.595109,0.012898,2.145959,0.000657,0.5,0.571429,0.6,1214981,1,19388,72,357.530303,2050748.128356,3.028366,0.280303,7,72,146,880053,1,4824,1,56.655462,21672.987529,1.994981,0.037815,1,71,72,882857,1,4824,1,33.258633,10744.460403,1.492519,0.013742,1,1,71,885201,2648111,23.428,0.296,"splatz"
"industrial/SAT-Race-2008-CNF/een-pico-prop05-75.cnf.gz",76639,247856,21017,100337,2.646524,1.470235,0.209464,0.469977,0.821979,0,1,1.858121,0.00018,0.799517,9.5e-05,0.003569,1.727549,0,0.3975,0.699931,0.00018,1.170367,1e-05,0.001924,3.056643,0.200534,0.200134,0,1,3.010918,6.5e-05,0.876094,1e-05,0.000638,2.443753,0.564189,0.000175,0.820089,1e-05,0.000927,-1,0,-1,0,-512,-1,0,-1,0,0,243673,76639,1260,130994,102481,4293,2358,736,667,365,519,240124,1,18,2,2.53392,0.664327,0.898601,4.1e-05,2,2,3,111,1,118,5,8.068263,57.949004,2.347329,0.000693,5,6,8,0.5,1,0.770601,0.044046,1.176496,4.9e-05,0.666667,0.666667,1,0.5,1,0.5,0.571626,0.007025,1.964361,0.000679,0.5,0.571429,0.6,960750,1,16417,1,309.028226,1618578.780577,3.145701,0.278226,2,73,146,694591,1,1260,1,46.64577,12806.139974,2.213125,0.045648,1,2,72,697381,1,1260,1,25.648929,5604.916882,1.525689,0.018072,1,1,10,700071,2092043,22.148,0.24,"glucose_kiel"
"industrial/SAT-Race-2008-CNF/een-tip-sat-vis-eisen.cnf.gz",18607,54970,1703,12434,9.926013,3.420943,0.136963,0.484652,0.715788,0,1,1.716745,0.002036,0.477689,0.001174,0.009982,1.559866,0,0.261058,0.67235,0.002036,0.677284,0.000724,0.006756,3.391974,0.135891,0.135951,0,0.5,3.028003,0.00077,0.864434,8e-05,0.003539,2.826032,0.513994,0.001762,0.621468,0.000402,0.005951,0.004532,0.510807,0.000643,0.018256,4.522199,0.155782,0.377794,0.015928,0.485714,3.109002,52465,18607,1298,34500,16666,0,0,0,0,0,1,52465,1,19,2,2.293243,0.261922,0.731663,7.6e-05,2,2,3,0,1,100,5,6.466115,54.659055,1.198295,0.001559,5,5,5,0.5,1,0.809092,0.048609,0.989315,5.7e-05,0.5,1,1,0.5,1,0.6,0.616452,0.011639,1.124011,0.000752,0.6,0.6,0.6,213252,1,12767,2,477.102564,4231208.51552,2.896456,0.589744,2,34,70,139008,1,1298,2,52.562147,11851.045702,3.090141,0.183616,2,28,62,139638,1,1298,2,17.586957,1957.338221,2.027808,0.026465,2,4,34,141046,419692,1.968,0.056,"glucose_kiel"
"industrial/SAT-Race-2008-CNF/ibm-2002-04r-k80.cnf.gz",104450,457628,42375,262415,1.464897,0.743909,0.161481,0.343142,1.117719,0,1,1.744435,7.6e-05,0.655205,4.7e-05,0.000543,1.453741,0,0.586746,0.726441,7.6e-05,0.763877,4e-06,0.000652,3.433591,0.165991,0.152267,0,1,3.337078,3.6e-05,0.72935,4e-06,0.00024,2.847714,0.625105,7.8e-05,0.681447,4e-06,0.000534,-1,0,-1,0,-512,-1,0,-1,0,0,373768,104450,19000,281933,34883,12262,9039,6486,4110,2306,3749,353784,1,15,2,2.424769,1.784268,0.999129,3.7e-05,2,2,2,4,1,162,5,8.677221,107.153594,2.68844,0.000594,5,6,10,0.5,0.5,0.656706,0.044984,1.222143,6.4e-05,0.5,0.5,0.928571,0.5,1,0.5,0.691455,0.029431,2.477384,0.000488,0.571429,0.642857,0.777778,1434682,1,19000,1,162.948518,810370.752033,3.618071,0.24181,1,8,71,1012041,1,19000,1,20.480392,72521.26555,2.094299,0.023529,1,1,4,1020959,1,19000,1,10.297742,36225.709408,1.406021,0.006901,1,1,2,1031045,3064045,25.008,0.364,"riss5"
"industrial/SAT-Race-2008-CNF/ibm-2002-11r1-k45.cnf.gz",156626,638128,46103,310068,2.397306,1.058026,0.148687,0.340886,1.044275,0,1,1.837904,7.2e-05,0.633474,4.3e-05,0.000586,1.566985,0,0.503332,0.702523,7.2e-05,1.309293,2.3e-05,0.001051,3.459159,0.18541,0.158658,0,0.8,3.390243,3.3e-05,1.317654,3e-06,0.000526,2.783244,0.608979,7.9e-05,1.132341,1.3e-05,0.001051,-1,0,-1,0,-512,-1,0,-1,0,0,572196,156626,16013,428376,75028,17531,14375,8174,3691,3250,5758,546676,1,21,2,2.458526,1.845005,0.971336,3.3e-05,2,2,2,11,1,268,5,8.982275,285.508082,2.437386,0.000996,5,5,8,0.5,0.5,0.623064,0.035332,1.209966,7e-05,0.5,0.5,0.666667,0.5,1,0.6,0.662291,0.019769,2.392802,0.001168,0.6,0.6,0.714286,2186480,1,32983,1,120.574288,1294786.15222,3.095015,0.138568,1,3,38,1565991,1,16013,1,11.290802,19543.038491,1.959231,0.012327,1,1,3,1591137,1,16013,1,4.841308,8153.858158,1.211726,0.003184,1,1,2,1628097,4785225,26.736,0.552,"glucose_kiel"
"industrial/SAT-Race-2008-CNF/ibm-2002-20r-k75.cnf.gz",151202,623655,45901,341349,2.294089,0.82703,0.134469,0.362377,1.027429,0,1,1.937076,7.6e-05,0.674514,4.4e-05,0.000566,1.604751,0,0.530106,0.665703,7.6e-05,1.22531,2.1e-05,0.000996,3.64238,0.217126,0.15816,0,0.733333,3.638336,3.5e-05,1.271754,6e-06,0.000419,2.975125,0.605164,8.2e-05,1.023799,1.5e-05,0.000999,-1,0,-1,0,-512,-1,0,-1,0,0,592590,151202,8381,457221,65939,21620,15167,7367,5391,4785,6719,562410,1,21,2,2.494062,1.987956,0.926966,3e-05,2,2,2,9,1,271,5,9.775294,301.041099,2.519837,0.000774,5,6,9,0.5,0.5,0.623897,0.035941,1.222971,5.4e-05,0.5,0.5,0.666667,0.5,1,0.6,0.650996,0.014646,2.513803,0.000939,0.6,0.6,0.714286,2231394,1,30807,1,192.124524,1744312.913227,3.24709,0.166455,1,4,72,1630740,1,8381,1,19.035881,11645.127773,1.920034,0.015359,1,1,3,1645052,1,8381,1,8.614026,4819.950548,1.234605,0.003988,1,1,2,1664272,4940064,27.232,0.54,"maplecomsps"
"industrial/SAT-Race-2008-CNF/ibm-2002-22r-k60.cnf.gz",208590,851101,64392,431962,2.239378,0.970315,0.149069,0.34139,1.04329,0,1,1.834338,5.2e-05,0.625213,3.1e-05,0.000419,1.562066,0,0.503373,0.702958,5.2e-05,1.325372,1.6e-05,0.000755,3.435251,0.184672,0.157444,0,0.846154,3.410504,2.4e-05,1.331477,2e-06,0.000377,2.788884,0.610369,5.6e-05,1.138093,9e-06,0.000771,-1,0,-1,0,-512,-1,0,-1,0,0,778610,208590,16840,586278,103158,24003,19720,11141,4967,4481,8022,743514,1,21,2,2.46983,1.857466,0.95494,2.4e-05,2,2,2,11,1,268,5,9.219691,295.11798,2.431381,0.000734,5,5,8,0.5,0.5,0.621023,0.034716,1.208181,5.1e-05,0.5,0.5,0.666667,0.5,1,0.6,0.654784,0.017416,2.401182,0.000873,0.6,0.6,0.714286,2961614,1,44985,1,160.084421,2260734.496708,3.084411,0.139678,1,2,53,2134238,1,16840,1,15.229994,22929.436694,1.965077,0.014238,1,1,3,2159024,1,16840,1,6.482178,9317.302024,1.198477,0.003356,1,1,2,2195990,6489252,31.204,0.744,"riss5"
"industrial/SAT-Race-2008-CNF/ibm-2002-22r-k75.cnf.gz",191166,798844,61381,445382,2.114417,0.793615,0.137817,0.372089,1.021439,0,1,1.939611,5.7e-05,0.717431,3.3e-05,0.000456,1.601709,0,0.540951,0.681577,5.7e-05,1.199103,4e-06,0.000761,3.666994,0.220038,0.166512,0,1,3.684794,2.6e-05,1.218456,2e-06,0.000301,3.008046,0.607355,6.5e-05,0.980002,4e-06,0.000732,-1,0,-1,0,-512,-1,0,-1,0,0,749308,191166,12322,577224,80613,29914,18867,11154,5985,5116,8113,709319,1,24,2,2.490437,2.031091,0.935586,2.7e-05,2,2,2,12,1,274,5,9.762307,273.503603,2.575637,0.000612,5,6,9,0.5,0.5,0.632633,0.03823,1.231333,5.5e-05,0.5,0.5,0.666667,0.5,1,0.6,0.653735,0.015299,2.570915,0.00079,0.6,0.6,0.714286,2821434,1,35473,1,167.249344,1744735.288912,3.218798,0.136483,1,4,68,2059564,1,12322,1,18.743602,17321.7198,1.918515,0.013629,1,1,3,2077676,1,12322,1,9.401298,8298.982511,1.311004,0.003738,1,1,2,2097946,6235186,30.896,0.7,"cominisatps"
"industrial/SAT-Race-2008-CNF/ibm-2002-22r-k80.cnf.gz",203961,852379,65861,477950,2.09684,0.783406,0.137799,0.372029,1.021583,0,1,1.939331,5.3e-05,0.717404,3e-05,0.000425,1.601563,0,0.540977,0.681659,5.3e-05,1.199366,4e-06,0.000709,3.665562,0.220039,0.166506,0,1,3.684786,2.4e-05,1.218409,2e-06,0.00028,3.00741,0.607354,6e-05,0.980368,4e-06,0.000682,-1,0,-1,0,-512,-1,0,-1,0,0,801893,203961,12582,618204,86308,32024,20207,11954,6410,5491,8713,759024,1,24,2,2.491902,2.033569,0.933309,2.5e-05,2,2,2,12,1,274,5,9.797739,274.53736,2.57438,0.000574,5,6,9,0.5,0.5,0.632388,0.038165,1.23122,5.1e-05,0.5,0.5,0.666667,0.5,1,0.6,0.652828,0.014982,2.571485,0.00074,0.6,0.6,0.714286,3017574,1,37963,1,178.44357,1984272.735648,3.21834,0.136483,1,4,73,2204494,1,12582,1,19.998137,18322.122275,1.91968,0.013825,1,1,3,2222606,1,12582,1,10.03054,8749.447009,1.311004,0.003738,1,1,2,2242876,6669976,32.02,0.732,"maplecomsps_lrb"
"industrial/SAT-Race-2008-CNF/ibm-2002-24r3-k100.cnf.gz",148043,550067,63321,369094,1.337976,0.490317,0.171558,0.348092,1.05301,0,1,1.757204,5.1e-05,0.643337,3.2e-05,0.000332,1.493007,0,0.513181,0.733363,5.1e-05,0.99784,1.6e-05,0.000572,3.073446,0.175883,0.145124,0,0.8,3.0241,2.6e-05,1.182363,0,0.000382,2.834172,0.652755,6e-05,0.820313,1.1e-05,0.000433,-1,0,-1,0,-512,-1,0,-1,0,0,538605,148043,7141,408845,67687,18666,12543,14882,2667,3268,2906,515199,1,19,2,2.491993,1.939025,0.926272,3.3e-05,2,2,2,0,1,179,5,9.066285,148.999315,2.558861,0.000446,5,6,8,0.5,0.5,0.638688,0.039257,1.217779,5.4e-05,0.5,0.5,0.75,0.5,1,0.6,0.633566,0.015303,2.302622,0.000439,0.538462,0.6,0.714286,2059980,1,17063,1,445.912651,2196522.212891,3.488602,0.331325,1,10,201,1490915,1,7141,1,64.171218,70205.034418,2.356628,0.04378,1,2,7,1494865,1,7141,1,31.451668,25684.908575,1.855975,0.017208,1,1,3,1499665,4485445,29.088,0.476,"riss5"
"industrial/SAT-Race-2008-CNF/ibm-2002-25r-k10.cnf.gz",61444,302117,15726,140044,2.90716,1.157301,0.112293,0.265311,1.361207,0,1,1.66656,0.000227,0.996452,0.000127,0.001717,1.413497,0,0.663177,0.761625,0.000227,1.820617,4.3e-05,0.006676,3.802667,0.181115,0.167744,0,0.822222,3.561449,0.000131,1.661891,1.4e-05,0.003406,3.509714,0.744102,0.000271,1.187335,2.9e-05,0.006334,-1,0,-1,0,-512,-1,0,-1,0,0,226229,61444,17653,166046,28005,4058,1294,1478,1200,1274,5221,219500,1,22,2,2.449584,3.873942,1.019435,9.7e-05,2,2,2,18,1,1062,5,9.021701,804.573058,2.312399,0.003402,1,5,7,0.5,0.5,0.61861,0.035978,1.135253,0.000186,0.5,0.5,0.666667,0.5,1,0.6,0.738072,0.035456,2.308728,0.0035,0.6,0.666667,1,863019,1,18050,1,67.005453,711783.614599,3.082961,0.117775,1,4,12,617453,1,17653,1,6.778906,34767.610386,1.907439,0.010702,1,2,4,633747,1,17653,1,2.781152,14152.154394,1.103647,0.001584,1,1,2,659805,1911005,21.648,0.224,"maplecms"
"industrial/SAT-Race-2008-CNF/ibm-2002-29r-k75.cnf.gz",64686,335189,35768,263601,0.808488,0.271577,0.13569,0.290198,1.291813,0,1,1.50635,8.5e-05,0.761923,5.6e-05,0.000531,1.275223,0,0.643249,0.798339,8.5e-05,0.866661,2.7e-05,0.000717,3.452881,0.207622,0.192212,0,0.775281,3.258412,5e-05,0.715505,4e-06,0.000296,3.133,0.720331,9.1e-05,0.686158,1.5e-05,0.000569,-1,0,-1,0,-512,-1,0,-1,0,0,318685,64686,3139,243653,38896,11376,3368,8217,1012,1692,7332,305113,1,19,2,2.618605,3.782896,0.94493,5e-05,2,2,2,6,1,184,6,12.902134,235.68312,2.984027,0.00102,6,8,14,0.5,0.5,0.627168,0.03731,1.203909,8.2e-05,0.5,0.5,0.666667,0.5,1,0.5,0.641593,0.016711,2.905801,0.001252,0.555556,0.6,0.666667,1150137,1,5475,1,152.202353,234044.421221,3.259908,0.216471,1,6,130,900054,1,3139,1,27.144775,9405.760307,1.816982,0.020562,1,1,8,903970,1,3139,1,17.903681,5419.847309,1.427345,0.011348,1,1,3,906430,2710454,23.448,0.28,"beans_and_eggs"
"industrial/SAT-Race-2008-CNF/ibm-2002-30r-k85.cnf.gz",181484,890298,87587,676058,1.072043,0.316896,0.129555,0.268726,1.3182,0,1,1.583811,3.6e-05,0.796575,2.3e-05,0.000217,1.341754,0,0.620379,0.790406,3.6e-05,0.959546,1e-05,0.000322,3.478149,0.232386,0.205356,0,0.906977,3.439605,2.1e-05,1.014896,1e-06,0.00017,3.223242,0.707828,3.7e-05,0.748842,6e-06,0.000244,-1,0,-1,0,-512,-1,0,-1,0,0,858663,181484,7478,640219,137002,23801,10490,12726,2996,5301,18650,830857,1,19,2,2.610478,3.894174,0.937987,1.9e-05,2,2,2,9,1,208,5,12.351679,278.930252,2.771573,0.000457,5,7,12,0.5,0.5,0.614311,0.032595,1.172857,2.8e-05,0.5,0.5,0.666667,0.5,1,0.6,0.638467,0.016721,2.705282,0.000452,0.55,0.6,0.666667,3120459,1,35838,1,307.079526,2771962.747902,3.381541,0.23181,1,77,158,2424195,1,7478,1,42.904019,39677.113037,1.935033,0.024823,1,1,42,2431473,1,7478,1,23.8575,16744.317319,1.45508,0.007887,1,1,3,2438227,7293895,36.54,0.744,"riss5"
"industrial/SAT-Race-2008-CNF/ibm-2002-31_1r3-k30.cnf.gz",43575,194072,13328,89610,2.269433,1.16574,0.148733,0.310939,1.16796,0,1,1.807184,0.000253,0.674378,0.00015,0.001276,1.505901,0,0.581129,0.719373,0.000253,0.99055,7.8e-05,0.002667,3.542433,0.192658,0.157656,0,0.764706,3.469857,0.000131,0.933004,2.2e-05,0.001306,3.029324,0.671599,0.000289,0.810121,4.5e-05,0.002611,-1,0,-1,0,-512,-1,0,-1,0,0,148352,43575,6907,110904,17516,3873,3245,1804,1564,1079,1460,142591,1,16,2,2.4193,1.78176,0.990477,0.000108,2,2,2,16,1,208,5,8.239583,143.944757,2.618214,0.002043,4,5,9,0.5,0.5,0.62201,0.035792,1.179373,0.000189,0.5,0.5,0.666667,0.5,1,0.6,0.67214,0.027766,2.413739,0.002388,0.555556,0.6,0.75,575785,1,8086,1,75,236845.575862,3.131236,0.179002,1,9,23,403653,1,6907,1,12.453558,14386.357691,2.10248,0.024578,1,2,6,409489,1,6907,1,6.641518,7409.632142,1.568236,0.00884,1,1,3,415613,1228755,21.012,0.152,"splatz"
"industrial/SAT-Race-2008-CNF/ibm-2004-01-k90.cnf.gz",64699,276210,34963,212546,0.850499,0.29953,0.164496,0.363797,1.064696,0,1,1.741118,9.1e-05,0.609184,5.7e-05,0.000515,1.435329,0,0.547623,0.712552,9.1e-05,1.004593,3.3e-05,0.001355,3.140083,0.171659,0.144485,0,0.833333,3.04416,4.6e-05,0.878029,5e-06,0.000626,2.809821,0.61845,9.1e-05,0.781718,1.9e-05,0.001073,-1,0,-1,0,-512,-1,0,-1,0,0,269058,64699,2120,196452,38848,11758,6492,5445,3983,705,3255,255786,1,13,2,2.564287,1.80246,0.994279,4.5e-05,2,2,3,1,1,266,6,10.664039,187.011941,2.671156,0.000927,6,8,11,0.5,0.5,0.646378,0.039609,1.309961,6.3e-05,0.5,0.5,0.75,0.5,1,0.5,0.632027,0.013147,2.542706,0.000634,0.55,0.6,0.666667,1001305,1,7041,1,202.818182,397780.023442,3.567733,0.30721,1,14,152,755287,1,2880,1,29.039048,13344.784734,2.354926,0.040395,1,2,7,759105,1,2120,1,14.043629,4073.05563,1.71782,0.013458,1,1,3,763863,2278255,23.028,0.208,"glucose_kiel"
