"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","QuteRSat_2011.05.12_fixed_","RestartSAT_B95","SAT07referencesolverminisat_SAT2007","SApperloT2010_2011.05.15_fixed_","glucose_2","jMiniSat_2011","sathys_2011.04.01","QuteRSat_2011.05.12_fixed__success","RestartSAT_B95_success","SAT07referencesolverminisat_SAT2007_success","SApperloT2010_2011.05.15_fixed__success","glucose_2_success","jMiniSat_2011_success","sathys_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf",870,24825,840,23955,0.0357,0.0363,0.0351,0.4855,1.0211,0,0.8832,0.0035,1.7386,0.0024,0.0667,0.1573,0.9646,0.9646,0.0035,0,0.0035,0.0035,0,0.3176,0,0.3176,0.3176,0,0.0017,0.3318,8e-04,0.0023,2.6553,0.729,0.0062,0.2638,0.0035,0.0101,0.0036,2.6108,0.0012,0.0982,0.9266,0.0646,0.199,0.0019,0.0701,0.4785,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.1,0.01,0.01,54.64,"Sol_2011.04.04"
"./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf",80,370,70,360,0.1429,0.0278,0.1944,0.4016,1.1471,0,1.0941,0.05,0.8056,0.0286,0.2,0.6033,0.7667,0.7667,0.05,0,0.05,0.05,0,0,0,0,0,0,0.0162,0.3923,0.0056,0.025,1.6874,0.5667,0.0988,0.1864,0.0667,0.1361,0.0862,0.7944,0.0472,0.3306,0.9303,0.17,0.3876,0.0402,0.2281,1.6811,0.891863,0.896862,0.485926,1.89371,0.862868,1.27181,7.72083,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,0.02,"Sol_2011.04.04"
"./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf",1575,34695,1530,34650,0.0294,0.0013,0.0442,0.4836,1.0205,0,0.9743,0.0025,2.0058,0.0013,0.0444,0.2212,0.9438,0.9438,0.0025,0,0.0025,0.0025,0,0,0,0,0,0,9e-04,0.3552,4e-04,0.0013,2.6417,0.6999,0.006,0.2649,0.0035,0.0109,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.35,0,0.03,60.05,"Sol_2011.04.04"
"./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf",380,3630,360,3610,0.0556,0.0055,0.0997,0.4639,1.0418,0,1.1095,0.0105,1.4088,0.0056,0.1,0.3424,0.897,0.897,0.0105,0,0.0105,0.0105,0,0,0,0,0,0,0.0037,0.3612,0.0017,0.0053,2.1916,0.6632,0.0233,0.2279,0.0152,0.0374,0.0199,1.4052,0.0102,0.1845,0.5056,0.0922,0.3027,0.0082,0.1066,0.5056,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,2.49,"Sol_2011.04.04"
"./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf",1560,30460,1520,30420,0.0263,0.0013,0.05,0.4825,1.0234,0,0.9599,0.0026,2.1263,0.0013,0.05,0.204,0.9495,0.9495,0.0026,0,0.0026,0.0026,0,0,0,0,0,0,9e-04,0.3466,4e-04,0.0013,2.5176,0.709,0.0063,0.262,0.0038,0.0109,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.32,0,0.03,60.01,"Sol_2011.04.04"
"./SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf",870,24824,870,24824,0,0,0.035,0.4986,0.5877,0,0.6221,0.0035,0.3031,0.0023,0.0333,0.0975,0.0175,0.9988,0.0035,7e-04,0.0034,0.0035,0.023,0.3256,7e-04,0.3176,0.3412,0.0252,0.0017,0.1774,0.0011,0.0025,3.1476,0.5096,0.0046,4e-04,0.0045,0.0046,0.0046,0.4743,0.0023,0.0666,0.1265,0.0437,0.0703,0.0347,0.0678,0.0975,106.546,521.945,5000,1.66575,2096.99,5000,0.180971,"TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE",0.03,0.01,0,14.36,"newJointClass"
"./SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf",62750,124752,1144,2229,53.8514,54.9677,0.5132,0.375,0.8866,0,1.0083,0.0035,0.0275,0.0017,0.0044,0.0472,0.0018,0.0031,0.0035,0.0825,0.0022,0.0045,0.3976,0.0375,0.1052,0,0.5,0.3978,0.0011,0.6651,0,0.0036,1.7982,0.3109,0.0055,0.1375,0.0022,0.0058,0.007,0.084,0.0036,0.0081,0.6138,0.1553,0.6691,0.1176,0.7818,0.8444,30.2684,0.432933,0.432933,28.6386,1.17382,312.498,1.20182,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.58,0,0,0.03,"clasp_2.0.R4092.crafted"
"./SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf",2721,88373,1754,79229,0.5513,0.1154,0.0221,0.4917,1.0016,0,0.897,0.0013,0.5835,0.0011,0.0131,0.267,0.9511,0.9728,0.0013,0.2523,2e-04,0.0019,2.759,0.7649,0.2302,0.0667,0.9669,2.4732,8e-04,0.4208,0,0.0015,3.7161,0.7281,0.0014,0.2918,2e-04,0.0027,5e-04,2.9351,0,0.0225,3.2654,0.1624,0.8347,0.0024,0.6667,2.6761,1.2888,1.02784,1.06384,1.26881,0.703892,2.24366,3.17552,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.33,0.01,0.03,48.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf",1339,7095,1239,5851,0.0807,0.2126,0.2118,0.294,0.9222,0,2.9316,0.0072,0.4536,0.0016,0.0129,2.6115,0.1019,0.1759,0.0072,4.3842,2e-04,0.7095,3.0496,0.5333,0.1725,0,1,2.6907,3e-04,2.5423,0,0.0109,1.287,0.1419,0.0076,1.4947,0.0012,0.2051,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,30.8423,38.5181,36.4325,135.506,77.2313,270.879,28.5457,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.04,0,0.01,60.5,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf",468,11753,412,6961,0.1359,0.6884,0.0592,0.4455,0.9228,0,1.7272,0.0083,0.6143,0.0049,0.0291,1.4978,0.5065,0.7477,0.0083,0.8253,1e-04,0.0424,3.1732,0.6006,0.1074,0,1,2.5441,0.003,0.5452,0,0.008,3.4212,0.5164,0.0105,0.8397,1e-04,0.049,0.0142,1.1581,0.0017,0.0448,3.5096,0.2519,0.9673,0.0218,0.9595,2.7576,515.338,4400.09,170.271,418.25,623.777,5000,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.02,0,0,7.67,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf",762,17262,704,12087,0.0824,0.4281,0.0582,0.39,0.9199,0,1.763,0.0067,0.4761,0.0028,0.017,1.549,0.277,0.416,0.0067,1.0129,1e-04,0.0278,3.6592,0.6623,0.2218,0,1,3.1886,0.0013,1.1964,0,0.0074,3.2016,0.3203,0.0075,0.8402,1e-04,0.0282,0.0082,1.1817,0.0012,0.1356,3.9191,0.1631,1.3559,0.002,0.9797,2.7592,2010.21,3279.2,586.623,2920.26,826.639,5000,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.05,0,0,18.41,"clasp_2.0.R4092.crafted"
"./SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf",1253,12666,609,2721,1.0575,3.6549,0.2238,0.4536,0.9202,0,1.8513,0.0062,0.7449,0.0033,0.0443,1.6365,0.5255,0.7192,0.0062,1.0218,4e-04,0.0382,2.9994,0.6209,0.3265,0,1,3.1098,0.002,1.4145,0,0.0099,2.3061,0.5443,0.0091,0.9584,4e-04,0.0551,0.0167,0.8417,0.0011,0.118,4.3858,0.2851,0.7718,0.0315,0.957,3.9437,0.12998,0.026995,0.035994,0.051991,0.038993,0.687894,0.052991,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.03,0,0,0.47,"clasp_2.0.R4092.crafted"
"./SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf",2401,15897,2309,13794,0.0398,0.1525,0.1674,0.311,0.8806,0,2.5376,0.0031,0.3821,9e-04,0.0056,2.0261,0.0801,0.0909,0.0031,1.1941,1e-04,0.0131,3.192,0.6139,0.1483,0,1,2.7621,2e-04,2.0884,0,0.0031,1.7158,0.1178,0.0034,1.3171,1e-04,0.0181,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,4.21236,0.439932,0.337948,0.661898,0.795878,14.2998,1.01984,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.08,0,0.02,60.01,"newJointClass"
"./SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf",2703,18312,2618,16566,0.0325,0.1054,0.158,0.3124,0.8781,0,2.5725,0.0027,0.3885,8e-04,0.005,2.1398,0.0801,0.1014,0.0027,1.2286,1e-04,0.0203,3.2128,0.6019,0.1499,0,1,2.6471,2e-04,2.4977,0,0.0058,1.7374,0.1458,0.0032,1.4789,1e-04,0.0206,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,527.13,5000,1205.46,5000,2057.36,5000,5000,"TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",0.09,0,0.03,60.01,"clasp_2.0.R4092.crafted"
"./SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf",2969,18767,2868,16577,0.0352,0.1321,0.173,0.309,0.8703,0,2.5972,0.0025,0.3783,7e-04,0.0045,2.1369,0.07,0.0891,0.0025,1.3169,1e-04,0.0203,3.4583,0.6,0.1584,0,1,2.8294,2e-04,2.4213,0,0.0039,1.6754,0.1264,0.0029,1.4465,1e-04,0.0206,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,1397.55,5000,3566.48,5000,5000,5000,5000,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.09,0.01,0.03,60.01,"clasp_2.0.R4092.crafted"
"./SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf",2731,17983,2646,16118,0.0321,0.1157,0.1642,0.3079,0.8845,0,2.5766,0.0027,0.386,8e-04,0.0049,2.1248,0.0794,0.0985,0.0027,1.2844,1e-04,0.0208,3.3564,0.6011,0.1557,0,1,2.8275,2e-04,2.4499,0,0.0038,1.6937,0.14,0.003,1.3525,1e-04,0.0212,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,1407.09,5000,5000,5000,5000,5000,5000,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.09,0.01,0.02,60.01,"newJointClass"
"./SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf",2969,18473,2875,16559,0.0327,0.1156,0.1736,0.3077,0.878,0,2.5935,0.0025,0.3791,7e-04,0.0045,2.135,0.0727,0.0891,0.0025,1.3033,1e-04,0.0203,3.4024,0.6002,0.1514,0,1,2.7434,2e-04,2.7475,0,0.0064,1.6555,0.1384,0.003,1.4776,1e-04,0.0206,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,862.725,5000,3446.56,5000,5000,5000,5000,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.09,0,0.04,60.01,"newJointClass"
"./SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf",2969,18718,2874,16697,0.0331,0.121,0.1721,0.3059,0.884,0,2.605,0.0025,0.3789,7e-04,0.0045,2.1405,0.0712,0.0881,0.0025,1.265,1e-04,0.0201,3.3933,0.6058,0.1511,0,1,2.6646,2e-04,2.5002,0,0.0036,1.6619,0.1382,0.0031,1.5123,1e-04,0.0204,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,1752.41,5000,3956.8,5000,5000,5000,5000,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.1,0.01,0.03,60.01,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf",583,54220,519,47838,0.1233,0.1334,0.0108,0.3889,0.7632,0,1.1761,0.0088,0.2387,0.0039,0.0173,0.4792,0.1475,0.1487,0.0088,0.5461,5e-04,0.0158,2.7085,0.9379,0.1092,0,0.992,1.361,0.002,0.8164,0,0.007,4.7939,0.2739,0.0032,0.4722,5e-04,0.0102,7e-04,4.6927,1e-04,0.1093,1.5011,0.15,0.6327,4e-04,0.8515,1.3014,3.41848,0.296954,0.623904,0.331949,0.174973,0.587909,0.230964,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.26,0.01,0.01,58.82,"PicoSAT_941"
"./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf",1584,16587,515,2448,2.0757,5.7757,0.2104,0.4569,0.9899,0,1.6398,0.0065,0.7837,0.0039,0.068,1.24,0.7141,0.7398,0.0065,0.9856,4e-04,0.056,3.1456,0.6588,0.2828,0,1,3.3326,0.0023,1.1261,0,0.0135,2.4063,0.5507,0.0103,0.8789,4e-04,0.0588,0.013,1.1763,0.0012,0.0997,3.91,0.3762,0.5747,0.0208,0.9614,3.8547,0.153975,0.032994,0.036993,0.047991,0.05899,0.642902,0.062989,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.05,0,0,0.28,"clasp_2.0.R4092.crafted"
"./SAT07/crafted/spence/hard/s113-100.cnf",113,236,113,236,0,0,0.4788,1,0,1,0,0.0265,0,0.0265,0.0265,0,0,1,0.0265,0.1502,0.0254,0.0508,0.3057,0.0236,0.0855,0,0.3333,0.2557,0.0133,0.1969,0.0127,0.0254,0.1812,0.5,0.0258,0.0515,0.0254,0.0339,0.0401,0.114,0.0381,0.0508,0.4271,0.193,0.086,0.1538,0.2,0.4271,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,0,0,0,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf",2420,62900,2416,62900,0.0017,0,0.0384,0.7883,0.3974,0,0.9573,0.001,0.599,8e-04,0.0149,0.8605,0.6948,0.9169,0.001,0.6398,1e-04,0.0031,2.8557,0.7531,0.308,0.0327,0.9375,2.011,8e-04,0.4768,1e-04,0.0018,2.5919,0.8734,0.0012,0.3167,1e-04,0.0017,0.0011,1.3869,0,0.0335,2.9096,0.2581,0.9015,0.0014,0.5,1.5867,5.42117,7.75982,4.78927,31.2093,20.7168,1.77173,6.60999,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.22,0.01,0.02,31.17,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf",8713,99699,8709,99699,5e-04,0,0.0874,0.403,0.4888,0,1.067,4e-04,0.9943,2e-04,0.0093,1.0009,0.1089,0.7836,4e-04,2.0847,1e-04,0.0037,2.8763,0.6386,0.2013,0.2,0.8919,2.7128,2e-04,2.0587,0,0.0018,2.903,0.6159,0.0015,0.2631,1e-04,0.0018,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.53,0.01,0.23,60.02,"MPhaseSAT_2011.02.15"
"./SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf",12584,155712,12534,155623,0.004,6e-04,0.0805,0.4311,0.4832,0,1.0709,3e-04,1.0846,2e-04,0.008,1.0192,0.1112,0.7744,3e-04,2.2842,0,0.003,2.9304,0.6609,0.1853,0,0.8462,2.8102,1e-04,2.2415,0,0.0016,2.9817,0.6253,0.0012,0.2403,0,0.0014,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.92,0.02,0.48,60.03,"MPhaseSAT_2011.02.15"
"./SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf",1473,11563,1465,11563,0.0055,0,0.1267,0.4161,0.6183,0,1.2069,0.0022,0.5989,0.0014,0.0171,1.1172,0.2051,0.8122,0.0022,1.0956,4e-04,0.0099,2.7799,0.4796,0.241,0,0.8571,2.6643,0.0013,1.0811,0,0.0054,2.7189,0.698,0.0043,0.2919,5e-04,0.0061,0.0065,0.5576,3e-04,0.0432,4.2546,0.082,1.3015,0.01,0.5,2.1451,5000,1476.82,3243.43,300.397,190.931,930.75,160.949,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.02,0.01,0,3.21,"sattime._2011.03.02"
"./SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf",2420,33572,2416,33572,0.0017,0,0.072,0.6035,0.5509,0,1.2717,0.0012,0.6689,8e-04,0.0149,1.1418,0.4286,0.8446,0.0012,1.2277,1e-04,0.0058,2.7982,0.5618,0.3176,0.0327,0.8621,2.7836,8e-04,1.1771,1e-04,0.0033,2.5553,0.7631,0.0023,0.3176,2e-04,0.0032,0.0039,0.5818,1e-04,0.029,4.2127,0.0472,1.6196,0.0026,0.5,1.7336,5000,5000,1791.18,1939.05,5000,3019.53,5000,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE",0.1,0,0.03,26.67,"MPhaseSAT_2011.02.15"
"./SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf",483,25396,462,24913,0.0455,0.0194,0.0185,0.9983,0.0122,0.875,0.104,0.0059,1.7007,0.0043,0.0952,0.1592,0.9725,0.9725,0.0059,0.1432,0.0041,0.0086,3.71,0.4265,0.0766,0.2672,0.7606,2.7913,0.0042,0.1841,0.0026,0.0067,3.1503,0.9725,0.0185,0,0.0185,0.0185,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,3189.45,2741.57,5000,5000,3465.43,5000,5000,"TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",0.06,0,0.01,60.24,"Sol_2011.04.04"
"./SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf",21640,257551,15300,240404,0.4144,0.0713,0.0636,0.5329,0.6201,0,1.5703,2e-04,0.3452,1e-04,0.0037,1.2695,0.1575,0.6133,2e-04,1.7537,0,0.0081,3.6494,0.3104,0.2686,0,0.9437,3.4537,2e-04,2.012,0,0.004,3.4229,0.8164,2e-04,1.3877,0,0.0064,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,81.4486,109.601,5000,120.751,199.806,446.556,5000,"TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",0.8,0.04,0.68,60.03,"clasp_2.0.R4092.crafted"
"./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf",33867,454832,23801,428369,0.4229,0.0618,0.0556,0.5467,0.5975,0,1.5396,1e-04,0.3581,1e-04,0.003,1.2398,0.145,0.6174,1e-04,1.9303,0,0.0065,3.6152,0.3183,0.2707,0,0.9642,3.3729,1e-04,2.1899,0,0.0032,3.4927,0.8316,1e-04,1.4985,0,0.0051,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,382.613,624.883,999.398,1416.94,1848.88,668.836,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.43,0.07,1.64,60.05,"clasp_2.0.R4092.crafted"
"./SAT09/CRAFTED/ramseycube/Q3inK10.cnf",45,75600,45,75600,0,0,6e-04,1,0,1,0,0.2667,0,0.2667,0.2667,0,0,0,0.2667,0,0.2667,0.2667,0,0,0,0,0,0,0.1333,0,0.1333,0.1333,0,0.5,6e-04,0,6e-04,6e-04,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,12.7521,9.01763,33.9918,44.9512,0.249961,0.405937,0.38694,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.38,0.02,0.07,157.27,"PicoSAT_941"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf",1560,133795,1500,132235,0.04,0.0118,0.0113,0.9957,0.0177,0.875,0.217,0.0022,1.6673,0.0013,0.0327,0.2278,0.9439,0.9439,0.0022,0.1434,0.0015,0.0031,5.0237,0.1595,0.0395,0.0725,0.3083,2.7606,0.0013,0.1329,8e-04,0.0018,4.4609,0.9439,0.0029,0.1648,0.0017,0.0042,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.69,0.02,0.05,60.01,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf",2100,215164,2030,213064,0.0345,0.0099,0.0095,0.9967,0.0144,0.8824,0.1971,0.0017,1.8118,0.001,0.0281,0.207,0.9506,0.9506,0.0017,0.1714,8e-04,0.0024,5.3236,0.151,0.0372,0.0664,0.2953,2.7149,9e-04,0.1606,4e-04,0.0014,4.7603,0.9506,0.0022,0.1953,8e-04,0.0035,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.3,0.03,0.08,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf",2400,266431,2325,264031,0.0323,0.0091,0.0088,0.9971,0.0132,0.8947,0.1884,0.0015,1.8787,9e-04,0.0258,0.1972,0.9534,0.9534,0.0015,0.1498,9e-04,0.0021,5.3869,0.1476,0.0334,0.0681,0.2756,2.6106,8e-04,0.1416,5e-04,0.0012,4.7936,0.9534,0.0019,0.18,0.001,0.0031,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.75,0.04,0.1,64.61,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes3.cnf",2400,266431,2325,264031,0.0323,0.0091,0.0088,0.9971,0.0131,0.8947,0.1879,0.0015,1.8783,9e-04,0.0258,0.197,0.9536,0.9536,0.0015,0.1541,0.001,0.002,5.3855,0.1494,0.0351,0.0681,0.2686,2.651,8e-04,0.1454,5e-04,0.0012,4.8095,0.9536,0.0019,0.1842,9e-04,0.0029,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.74,0.04,0.11,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes10.cnf",2640,305320,2560,302680,0.0313,0.0087,0.0085,0.9973,0.0126,0.8824,0.1846,0.0013,1.9116,8e-04,0.0246,0.1933,0.9546,0.9546,0.0013,0.1671,7e-04,0.0021,5.4652,0.1451,0.0321,0.0624,0.2985,2.571,7e-04,0.1589,4e-04,0.0012,4.9135,0.9546,0.0017,0.1846,9e-04,0.0029,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.06,0.05,0.12,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf",2640,305320,2560,302680,0.0313,0.0087,0.0085,0.9973,0.0126,0.8947,0.1849,0.0013,1.913,8e-04,0.0246,0.1939,0.9545,0.9545,0.0013,0.1579,8e-04,0.002,5.4566,0.1435,0.0334,0.0646,0.2716,2.6088,7e-04,0.1504,5e-04,0.0011,4.8773,0.9545,0.0018,0.1707,0.0011,0.0029,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.11,0.04,0.12,63.97,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf",760,43649,720,42889,0.0556,0.0177,0.0168,0.9923,0.0278,0.8182,0.272,0.0046,1.3906,0.0028,0.0486,0.2884,0.9252,0.9252,0.0046,0.1143,0.0032,0.0063,4.4471,0.1699,0.0402,0.0717,0.2911,2.7815,0.0026,0.1158,0.0018,0.0037,3.9124,0.9252,0.0059,0.1433,0.0033,0.0089,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,461.74,5000,5000,5000,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",0.17,0,0.01,60.04,"sattime_2011.03.02"
